forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
3,H+3,lgb,2,43.791924184816054,28.977286690348404,17.545380124038605,0.47018617925281336,65
3,H+3,lgb,5,44.455692729915576,29.435627694221697,17.955938197593245,0.4532932316657742,98
3,H+3,lgb,1,44.47844867637672,29.3572015762257,17.85561194253296,0.45620256127275305,54
3,H+3,lgb,3,45.34493934826646,30.08100016693974,18.30170132028137,0.42905747396039207,76
3,H+3,lgb,4,45.463257507709145,30.001346692371257,18.388697127634693,0.43207714379904116,87
