forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
11,H+11,lgb,4,69.77947699977183,44.68075678060693,26.615766407501727,-0.25964709307177114,87
11,H+11,lgb,3,69.79521925001079,44.7285310762695,26.387298603053058,-0.2623422544634979,76
11,H+11,lgb,5,70.12556378075206,44.945782725505374,26.528003417002537,-0.27463471979538867,98
11,H+11,lgb,1,72.59338544059952,46.35325874367464,28.166135507635694,-0.35571496803856606,54
11,H+11,lgb,2,73.75801447826134,47.120615058805726,28.56572838273985,-0.400972947496991,65
