forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+9,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,35,39.31685886267815,29.263748543790214,0.02463880059975987,0.19032546103815956,45.1696085714362
H+9,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,37,39.552466185103476,29.16542100611292,0.012914019156124779,0.18403946554966213,45.38555038632606
H+9,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,56,39.68026340481459,28.528114514620295,0.006525004690726366,0.2005025744651099,45.385886307738645
H+9,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,20,39.67018334959116,29.955373610912147,0.007029689386979343,0.10656670209910439,45.661258071773595
H+9,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,35,39.76462745342147,29.877257104654465,0.0022960675091246996,0.09196502930619882,45.74007887435236
H+9,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,24,39.96192129827346,29.129598609337567,-0.007628791567976245,0.08694681259003473,45.787841020140974
