forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
4,H+4,lgb,2,44.91864469835056,29.96819361827641,19.21178927954562,0.4333316198425605,65
4,H+4,lgb,4,45.16487074070985,30.1060801321609,19.165068997011748,0.4281050330226037,87
4,H+4,lgb,5,45.362413624201366,29.9953397134809,19.086109243095393,0.43230454419622943,98
4,H+4,lgb,3,45.4950518486985,30.142484472042486,19.570609108222133,0.4267211234514364,76
4,H+4,lgb,1,45.56326195281021,30.178339438147887,19.132753678529056,0.42535646355459045,54
