forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+3,regressor,0.05,7,20,0.85,0.85,1,400,27.84193710541467,16.761173732737085,0.5108897725349115,0.7616724552104563,42.02362539279516
H+3,regressor,0.05,7,20,0.85,0.85,1,600,27.982933147421523,16.869205172970283,0.5059233634252456,0.7611385738899608,42.30304453377704
H+3,regressor,0.05,7,20,0.85,0.85,1,500,28.00823673934318,16.874504468943513,0.5050294209670192,0.7597810075537956,42.30603559495919
H+3,regressor,0.05,15,20,0.85,0.85,1,400,28.165889198683224,17.169060145428897,0.49944156862256806,0.7477472196206416,42.504121427652585
H+3,regressor,0.05,31,20,0.85,0.85,1,400,28.165889198683224,17.169060145428897,0.49944156862256806,0.7477472196206416,42.504121427652585
H+3,regressor,0.05,15,20,0.85,0.85,1,500,28.200648028029352,17.217150403130905,0.4982053526663296,0.7477949163068379,42.589131857477874
H+3,regressor,0.05,31,20,0.85,0.85,1,500,28.200648028029352,17.217150403130905,0.4982053526663296,0.7477949163068379,42.589131857477874
H+3,regressor,0.05,15,20,0.85,0.85,1,600,28.23634013245994,17.246140072960312,0.4969343576958284,0.7472101727950808,42.64697585880878
H+3,regressor,0.05,31,20,0.85,0.85,1,600,28.23634013245994,17.246140072960312,0.4969343576958284,0.7472101727950808,42.64697585880878
H+3,regressor,0.03,31,10,0.85,0.85,1,400,28.65858183841266,17.233091762129746,0.48177633748841775,0.7387977764149727,43.13556505909986
H+3,regressor,0.03,31,10,0.85,0.85,1,500,28.66641753603252,17.254009075611293,0.4814929180880382,0.7387835927189643,43.167044268383684
H+3,regressor,0.03,7,20,0.85,0.85,1,400,28.66875598959588,17.35688222405437,0.48140832054900917,0.752294424399864,43.16944319307431
