forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+4,regressor,0.03,15,10,0.85,0.85,1,500,29.96819361827641,19.21178927954562,0.4333316198425605,0.6949166490860853,44.91864469835056
H+4,regressor,0.03,15,10,0.85,0.85,1,600,29.971397423103355,19.213646445560443,0.4332104519163811,0.6949608062073136,44.92118773115005
H+4,regressor,0.03,15,10,0.85,0.85,1,400,29.986055605901967,19.234106866902223,0.4326559141136118,0.6945510373356322,44.944759460479865
H+4,regressor,0.05,15,20,0.85,0.85,1,500,30.36111929333138,17.73739300264026,0.41837454608898184,0.7075970846590646,45.49657790467423
H+4,regressor,0.05,31,20,0.85,0.85,1,500,30.36111929333138,17.73739300264026,0.41837454608898184,0.7075970846590646,45.49657790467423
H+4,regressor,0.03,7,20,0.85,0.85,1,600,30.296162681316392,17.85373054393906,0.4208606207032818,0.6994807369123086,45.50471114122755
H+4,regressor,0.05,15,20,0.85,0.85,1,400,30.362836474377207,17.756043032225893,0.4183087524375898,0.7066919801993867,45.53900010963381
H+4,regressor,0.05,31,20,0.85,0.85,1,400,30.362836474377207,17.756043032225893,0.4183087524375898,0.7066919801993867,45.53900010963381
H+4,regressor,0.05,15,20,0.85,0.85,1,600,30.41495357141453,17.735627492359622,0.4163101198247874,0.7076792564551831,45.5644665068116
H+4,regressor,0.05,31,20,0.85,0.85,1,600,30.41495357141453,17.735627492359622,0.4163101198247874,0.7076792564551831,45.5644665068116
H+4,regressor,0.03,7,20,0.85,0.85,1,500,30.37195852437985,17.925804452483224,0.4179591794497911,0.6972451120441784,45.60415837819049
H+4,regressor,0.03,31,10,0.85,0.85,1,400,30.43933791265054,19.303725663259645,0.4153738304700483,0.6859265015826561,45.71176993549266
H+4,regressor,0.03,31,10,0.85,0.85,1,500,30.450814977034177,19.315975304061514,0.41493288414189955,0.6857639804638196,45.734523098181484
H+4,regressor,0.03,31,10,0.85,0.85,1,600,30.45171388099386,19.321119672276797,0.4148983414270294,0.6857856788658768,45.73703463474508
H+4,regressor,0.03,7,20,0.85,0.85,1,400,30.465616711101156,18.04046444696531,0.4143639592954662,0.6945705082488206,45.78513743638427
H+4,regressor,0.03,15,20,0.85,0.85,1,600,30.39584633514119,17.92863851681193,0.41704325901951644,0.6993519352469246,45.874443223104066
H+4,regressor,0.03,31,20,0.85,0.85,1,600,30.39584633514119,17.92863851681193,0.41704325901951644,0.6993519352469246,45.874443223104066
H+4,regressor,0.05,31,10,0.85,0.85,1,400,30.52891894582446,19.435150602778275,0.4119277319176331,0.6844234783792726,45.9043723577252
H+4,regressor,0.05,31,10,0.85,0.85,1,600,30.5303860843784,19.435463133458537,0.4118712081848357,0.6844501187671634,45.908213438278196
H+4,regressor,0.05,31,10,0.85,0.85,1,500,30.531184867706777,19.43383684561048,0.4118404327063864,0.6844036887096506,45.90878098596354
H+4,regressor,0.03,15,20,0.85,0.85,1,500,30.480078516208298,17.94090781543268,0.413807833054206,0.6967402725524379,45.98575493635966
H+4,regressor,0.03,31,20,0.85,0.85,1,500,30.480078516208298,17.94090781543268,0.413807833054206,0.6967402725524379,45.98575493635966
H+4,regressor,0.03,15,20,0.85,0.85,1,400,30.48301796343014,17.946150068923114,0.4136947648400816,0.6963625105598925,45.99172389303615
H+4,regressor,0.03,31,20,0.85,0.85,1,400,30.48301796343014,17.946150068923114,0.4136947648400816,0.6963625105598925,45.99172389303615
