forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+10,regressor,0.03,31,20,0.85,0.85,1,500,45.42468147256231,25.7541450567154,-0.3019419758045765,0.10774013973153544,69.99014349738161
H+10,regressor,0.03,15,5,0.85,0.85,1,600,45.402583320275404,25.55353305908066,-0.30067554913990624,0.11915682198106718,69.99097052224012
H+10,regressor,0.03,15,20,0.85,0.85,1,600,45.43994368237395,25.774984230706583,-0.30281700009063983,0.10913881297736697,70.01975827109501
H+10,regressor,0.03,31,20,0.85,0.85,1,600,45.43994368237395,25.774984230706583,-0.30281700009063983,0.10913881297736697,70.01975827109501
H+10,regressor,0.03,15,10,0.85,0.85,1,400,45.39175296644105,25.735989516656335,-0.3000550956212886,0.162364340145437,70.35055655482248
H+10,regressor,0.03,15,10,0.85,0.85,1,500,45.42923281100274,25.75419621101702,-0.3022028857428336,0.16210624916606065,70.40968164144255
H+10,regressor,0.05,7,10,0.85,0.85,1,400,45.33080742581761,26.404905199824167,-0.29656638393228296,0.2440874065443225,70.44351266917124
H+10,regressor,0.03,15,10,0.85,0.85,1,600,45.45344797730633,25.773993094536355,-0.30359148341568365,0.162255649024332,70.45230677781029
H+10,regressor,0.03,31,10,0.85,0.85,1,400,45.48894311501441,25.50158159071865,-0.30562825853959064,0.13732113266213958,70.48611399831711
H+10,regressor,0.05,7,10,0.85,0.85,1,500,45.368273515883665,26.44143289229124,-0.29871050402764276,0.2391518049315382,70.50842722813064
H+10,regressor,0.03,31,10,0.85,0.85,1,500,45.51798405967221,25.51264727637801,-0.30729586296128275,0.13855229361435834,70.53571688147335
H+10,regressor,0.05,7,10,0.85,0.85,1,600,45.38799463157761,26.47458820394446,-0.29983982126882114,0.23600730293064423,70.54886596837369
H+10,regressor,0.03,31,10,0.85,0.85,1,600,45.53364774613566,25.52607031952364,-0.3081957532454891,0.13924922593805136,70.56273309142858
H+10,regressor,0.05,15,5,0.85,0.85,1,600,45.79183236057747,25.615438608788885,-0.3230732604953368,0.09132844502501927,70.64590433087648
H+10,regressor,0.05,15,5,0.85,0.85,1,500,45.791823116847304,25.615911081957336,-0.32307272633322315,0.0914626672662822,70.64618448023684
H+10,regressor,0.05,15,5,0.85,0.85,1,400,45.791963907761776,25.615630248636617,-0.3230808621484298,0.09162542925122041,70.64720264260097
H+10,regressor,0.03,7,10,0.85,0.85,1,400,45.4820512084507,26.412585497152484,-0.30523266410731553,0.21289554637419666,70.69725806215726
H+10,regressor,0.03,7,10,0.85,0.85,1,500,45.55730283921066,26.458716624078445,-0.3095553425624231,0.20794570037233068,70.8137157078601
H+10,regressor,0.03,7,10,0.85,0.85,1,600,45.61701288551848,26.506102847265492,-0.3129903506868521,0.20727703315398574,70.9058163084922
H+10,regressor,0.05,15,20,0.85,0.85,1,400,46.00980085949054,26.890860994790895,-0.3356988594204915,0.08145168941763564,71.29961502691476
H+10,regressor,0.05,31,20,0.85,0.85,1,400,46.00980085949054,26.890860994790895,-0.3356988594204915,0.08145168941763564,71.29961502691476
H+10,regressor,0.05,15,20,0.85,0.85,1,500,46.04429668013655,26.914372730540386,-0.33770248908929723,0.0834451203585841,71.3646065188954
H+10,regressor,0.05,31,20,0.85,0.85,1,500,46.04429668013655,26.914372730540386,-0.33770248908929723,0.0834451203585841,71.3646065188954
H+10,regressor,0.05,15,20,0.85,0.85,1,600,46.062240924568265,26.91602266950071,-0.33874534301767567,0.0839929907183324,71.39465669325796
H+10,regressor,0.05,31,20,0.85,0.85,1,600,46.062240924568265,26.91602266950071,-0.33874534301767567,0.0839929907183324,71.39465669325796
H+10,regressor,0.05,15,10,0.85,0.85,1,400,45.978523894480894,26.245311501445443,-0.33388348938772694,0.1417832699025336,71.50945478984376
H+10,regressor,0.05,15,10,0.85,0.85,1,500,45.990480159069996,26.26177748692773,-0.3345773062471651,0.1436425758587315,71.52909342052108
H+10,regressor,0.05,15,10,0.85,0.85,1,600,45.99663428638489,26.274221317334966,-0.3349344979155182,0.14277534290502988,71.53973706853102
H+10,regressor,0.03,7,20,0.85,0.85,1,400,46.290995940391014,26.704677616218685,-0.3520753566941146,0.1037345330782225,71.6825732226734
H+10,regressor,0.03,7,20,0.85,0.85,1,500,46.32792051580245,26.75133849210139,-0.3542332156479193,0.09731499539080411,71.7608258163203
H+10,regressor,0.03,7,20,0.85,0.85,1,600,46.345385802507806,26.768223901401868,-0.35525448012267535,0.09127857727400156,71.78933115007216
H+10,regressor,0.05,7,20,0.85,0.85,1,400,46.54705707685313,27.366729163194595,-0.36707488288378465,0.10933604331894846,72.29793223715629
H+10,regressor,0.05,7,20,0.85,0.85,1,600,46.573479685574846,27.435399699102728,-0.36862737360163567,0.10609176611600572,72.36168555207269
H+10,regressor,0.05,7,20,0.85,0.85,1,500,46.607390172354236,27.439277289753825,-0.3706211141079747,0.1050723025268459,72.40227228039925
