forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
6,H+6,lgb,4,56.213824044207946,37.01519093682397,22.456285814482005,0.13549435002790466,87
6,H+6,lgb,3,57.687555239957,38.15118092190815,22.84585377700675,0.08161703571032275,76
6,H+6,lgb,5,57.82957718427189,38.10696377805067,23.408077174157263,0.0837446101766407,98
6,H+6,lgb,1,58.20625424458329,38.308700152966644,23.278529783221163,0.07401771016882641,54
6,H+6,lgb,2,59.19763594752862,39.20254095979914,23.360514167354175,0.030302485303150717,65
