forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
0,H+0,lgb,5,22.909721946153876,15.353570639901488,10.169881808089677,0.8512603925550637,98
0,H+0,lgb,3,23.18211757492053,15.543371320710294,10.130684402345288,0.8475602273833907,76
0,H+0,lgb,4,23.35435163971289,15.681866910479107,10.234246535069863,0.8448315665791357,87
0,H+0,lgb,2,24.26058187577471,16.06661428323899,10.866865596678311,0.8371241920221004,65
0,H+0,lgb,1,24.410094583971617,16.278154789277846,10.506268039606038,0.8328069594822893,54
