forecast_horizon,forecast_horizon_label,model_key,keep_per_var,score,RMSE_raw,MAE_raw,R2_raw,feature_count
1,H+1,lgb,2,29.727461921328597,19.94444001657306,12.576519257162706,0.7490128181973027,65
1,H+1,lgb,3,30.89466217839046,20.722093475287085,12.745680369737206,0.7290587657366843,76
1,H+1,lgb,5,31.01650788130854,20.570143038995152,13.187543600828997,0.7330176992265267,98
1,H+1,lgb,1,31.157281254699146,20.911752279001657,12.834029734931601,0.7240764943070747,54
1,H+1,lgb,4,31.84374385089816,21.12584794756405,13.454167156322901,0.7183977326040735,87
