forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+7,regressor,0.05,15,5,0.85,0.85,1,500,43.70061140257896,25.42751056480691,-0.20498842246734417,0.207706623594037,66.53655814603935
H+7,regressor,0.03,15,5,0.85,0.85,1,500,43.291388945524695,25.032595257438636,-0.18252651550499288,0.2638817151891164,66.5381491266559
H+7,regressor,0.05,15,5,0.85,0.85,1,600,43.703978917065456,25.427494982003516,-0.20517413942569318,0.20758909077670556,66.54165225240607
H+7,regressor,0.03,15,5,0.85,0.85,1,600,43.30031127529152,25.025842626100157,-0.18301400177201432,0.2636893693112899,66.54932294385371
H+7,regressor,0.03,31,5,0.85,0.85,1,400,43.59391315741857,25.21407107939024,-0.19911147066860369,0.2273892712672613,66.82367447749957
H+7,regressor,0.03,31,5,0.85,0.85,1,500,43.60080374070622,25.214499743409032,-0.19949057086241928,0.22727802601299107,66.83360131656744
H+7,regressor,0.03,31,5,0.85,0.85,1,600,43.60538406081323,25.21637128853175,-0.19974260013192935,0.2271580859602021,66.84080067984974
H+7,regressor,0.05,15,20,0.85,0.85,1,400,43.48960011696027,26.07455254306081,-0.19337978462071548,0.24137371895421286,67.21978007994002
H+7,regressor,0.05,31,20,0.85,0.85,1,400,43.48960011696027,26.07455254306081,-0.19337978462071548,0.24137371895421286,67.21978007994002
H+7,regressor,0.03,7,5,0.85,0.85,1,400,43.6285742024298,25.400229828831126,-0.2010190296177734,0.2740332430551691,67.29787041653515
H+7,regressor,0.05,15,20,0.85,0.85,1,600,43.52363893503701,26.082294715699703,-0.1952486054039555,0.2420871251905139,67.33280505589109
H+7,regressor,0.05,31,20,0.85,0.85,1,600,43.52363893503701,26.082294715699703,-0.1952486054039555,0.2420871251905139,67.33280505589109
H+7,regressor,0.05,15,20,0.85,0.85,1,500,43.53796534905437,26.095729994323268,-0.19603560047303525,0.2407738883807499,67.33997985749508
H+7,regressor,0.05,31,20,0.85,0.85,1,500,43.53796534905437,26.095729994323268,-0.19603560047303525,0.2407738883807499,67.33997985749508
H+7,regressor,0.03,7,5,0.85,0.85,1,500,43.70231175402661,25.414015556209637,-0.2050821943210226,0.27431077713499236,67.44100587718128
H+7,regressor,0.03,7,5,0.85,0.85,1,600,43.77945246505752,25.413130132667295,-0.20934022727619883,0.27241879762017845,67.57163763080214
H+7,regressor,0.05,7,5,0.85,0.85,1,400,43.91686051267038,25.53960661471951,-0.21694351370846543,0.27367212751014564,67.58540672603621
H+7,regressor,0.05,7,5,0.85,0.85,1,600,43.97162897835646,25.58471774187518,-0.219980692950851,0.27408358628354074,67.70863563478174
H+7,regressor,0.05,7,5,0.85,0.85,1,500,43.986734046619276,25.596128129362548,-0.22081900880293448,0.2719033195537981,67.72827193832843
H+7,regressor,0.05,7,10,0.85,0.85,1,500,44.03787565751799,25.76715377096627,-0.2236594536421208,0.2377772563573248,67.75781674325322
H+7,regressor,0.05,7,10,0.85,0.85,1,400,44.053641540116914,25.80094013784176,-0.2245357686028504,0.23486422111135635,67.76919951169353
H+7,regressor,0.05,7,10,0.85,0.85,1,600,44.06850134756427,25.78697042215899,-0.22536200834244324,0.2372818050612265,67.80831025192953
H+7,regressor,0.05,7,20,0.85,0.85,1,400,43.904281397563174,25.776462553605484,-0.21624647480303838,0.24947396956063797,67.80923876403692
H+7,regressor,0.05,7,20,0.85,0.85,1,500,43.91708645919298,25.793685849413905,-0.2169560357721667,0.2545204070402152,67.85392699760408
H+7,regressor,0.05,7,20,0.85,0.85,1,600,43.92714043791718,25.76630060382988,-0.21751329726613244,0.2553089250535691,67.87424409069395
H+7,regressor,0.03,7,10,0.85,0.85,1,400,44.348792899693755,25.85098923015433,-0.24099906742129584,0.22949059653291692,68.48650329657936
H+7,regressor,0.03,7,10,0.85,0.85,1,500,44.50506114701011,25.895590785977337,-0.24976009120540987,0.22395534034733824,68.77508154603503
H+7,regressor,0.03,7,10,0.85,0.85,1,600,44.53008271542244,25.879519885693462,-0.25116576271198765,0.22281600325154113,68.83706293103941
