forecast_horizon_label,model_part,grid_id,learning_rate,num_leaves,max_depth,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,lambda_l1,lambda_l2,nrounds,best_nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+12,regressor,3,0.02,31,4,8,0.8,0.9,1,0.1,1.5,900,52,39.614416475823994,29.247727229761956,0.009819488845317248,0.15025749804441527,45.46396192177639
H+12,regressor,4,0.05,15,3,8,0.85,0.85,1,0.05,1,600,22,40.073180711165215,29.147177554029852,-0.013247352754275799,0.07276902547396137,45.902616221971186
H+12,regressor,1,0.03,15,3,5,0.85,0.85,1,0.05,1,700,37,40.29027504703614,29.419229047843228,-0.02425551810723059,-0.06420477510182437,46.17412085660479
H+12,regressor,2,0.03,31,4,8,0.85,0.85,1,0.05,1,800,35,40.33092827649595,29.354286814697467,-0.026323525920792124,-0.08132529161624184,46.20178563943545
H+12,regressor,5,0.05,31,4,12,0.8,0.8,1,0.1,2,650,22,40.8921135552223,30.286142867864832,-0.05508382300549153,-0.2678840321047411,46.949342128795266
H+12,regressor,6,0.03,63,5,12,0.8,0.8,1,0.2,2,800,37,41.06774959831202,30.357283020291202,-0.0641666850290128,-0.31816011920790205,47.13920620237026
