forecast_horizon_label,model_part,learning_rate,num_leaves,min_data_in_leaf,feature_fraction,bagging_fraction,bagging_freq,nrounds,validation_RMSE_raw,validation_MAE_raw,validation_R2_raw,validation_Correlation_raw,validation_score
H+2,regressor,0.05,15,20,0.85,0.85,1,400,26.132768137023138,15.363373942189215,0.5690978327329095,0.7925058331143418,38.92018229787344
H+2,regressor,0.05,31,20,0.85,0.85,1,400,26.132768137023138,15.363373942189215,0.5690978327329095,0.7925058331143418,38.92018229787344
H+2,regressor,0.05,15,5,0.85,0.85,1,400,26.21031040052063,15.856859874558765,0.566536856287454,0.7881491664485558,38.97653174466736
H+2,regressor,0.05,15,5,0.85,0.85,1,500,26.222389736120075,15.867466232883888,0.5661372308555324,0.7880255343593688,38.994028221815164
H+2,regressor,0.05,15,20,0.85,0.85,1,500,26.187774816591595,15.417713406083742,0.5672819177157363,0.7916273609532745,39.00368935691788
H+2,regressor,0.05,31,20,0.85,0.85,1,500,26.187774816591595,15.417713406083742,0.5672819177157363,0.7916273609532745,39.00368935691788
H+2,regressor,0.05,15,20,0.85,0.85,1,600,26.188179449891937,15.42070362617097,0.5672685455602421,0.7917033541673889,39.004067285530176
H+2,regressor,0.05,31,20,0.85,0.85,1,600,26.188179449891937,15.42070362617097,0.5672685455602421,0.7917033541673889,39.004067285530176
H+2,regressor,0.05,15,5,0.85,0.85,1,600,26.230945228818314,15.873078959507486,0.5658540747185751,0.7878827099013775,39.007920468105105
H+2,regressor,0.03,7,10,0.85,0.85,1,400,26.00246963458826,15.481886499960567,0.5733840939121051,0.792365686440916,39.01298730603416
H+2,regressor,0.03,31,5,0.85,0.85,1,400,26.21479731926443,16.284228975203245,0.566388435276901,0.7825250387087208,39.0398418837318
H+2,regressor,0.03,31,5,0.85,0.85,1,500,26.216029434356138,16.284950668773,0.5663476741829568,0.7824971560388136,39.03998885498172
H+2,regressor,0.03,31,5,0.85,0.85,1,600,26.21464836083608,16.283859788869417,0.5663933630215561,0.7825338884066605,39.086405870647624
H+2,regressor,0.03,7,10,0.85,0.85,1,500,26.047144721779762,15.514895012820723,0.5719168889979911,0.7930375124090909,39.093594600217095
H+2,regressor,0.03,7,10,0.85,0.85,1,600,26.130145363827474,15.527859913047205,0.569184321996891,0.7917224898976182,39.22668784290074
H+2,regressor,0.03,15,5,0.85,0.85,1,500,26.40300049799573,15.992005886141804,0.5601400547504163,0.7797152992409895,39.26723512053004
H+2,regressor,0.03,15,5,0.85,0.85,1,400,26.41366743856512,15.96679678019555,0.559784571843654,0.7793402225656568,39.275155698578985
H+2,regressor,0.03,15,5,0.85,0.85,1,600,26.407035582887627,16.00470026652345,0.5600055997407485,0.7797256335301803,39.28105989572525
H+2,regressor,0.05,31,5,0.85,0.85,1,500,26.377502058659246,16.393872868766948,0.5609892253880298,0.7827204688683497,39.30673866809845
H+2,regressor,0.05,31,5,0.85,0.85,1,600,26.377943862949973,16.394347963280758,0.5609745190320006,0.7827203360426529,39.30702473999559
H+2,regressor,0.05,31,5,0.85,0.85,1,400,26.377347669907167,16.394012820159446,0.5609943644741446,0.7827118938608085,39.30703644443958
H+2,regressor,0.05,31,10,0.85,0.85,1,400,26.591990090950624,15.69450366341333,0.5538205861976234,0.7813604346579477,39.39671629753004
H+2,regressor,0.05,31,10,0.85,0.85,1,500,26.597168257415035,15.69480221518278,0.5536468033241326,0.7812879127232301,39.40345471512
H+2,regressor,0.05,31,10,0.85,0.85,1,600,26.605006074351774,15.69709826617644,0.5533836963586904,0.7811926642099538,39.414855408590384
