Feature,Gain,Cover,Frequency,Horizon,Horizon_number,Component
barangayMABOLO,0.0012088131270783222,0.009992478655795705,0.003723300019596316,H+3,3,XGBoost classifier
percent_mangrove_forest,0.001080655971216394,0.004662653524681,0.003919263178522437,H+3,3,XGBoost classifier
barangaySAN NICOLAS CENTRAL,9.34067431417925e-4,0.00749151204899626,0.0029394473838918285,H+3,3,XGBoost classifier
barangayPULANGBATO,9.306356910181232e-4,0.0033024593450828327,0.0023515579071134627,H+3,3,XGBoost classifier
barangayMALUBOG,8.63137103578053e-4,0.0071473077593738835,0.0025475210660395845,H+3,3,XGBoost classifier
barangayCARRETA,8.549756595744389e-4,0.005595055378057549,0.002155594748187341,H+3,3,XGBoost classifier
barangaySAWANG CALERO (POB.),6.965477303115011e-4,0.005403735327112042,0.0023515579071134627,H+3,3,XGBoost classifier
barangayCALAMBA,6.81811241775841e-4,0.005959280199397004,0.0027434842249657062,H+3,3,XGBoost classifier
barangayMAMBALING,6.328241434973487e-4,0.0031846040500968283,0.0015677052714089751,H+3,3,XGBoost classifier
barangayKAMAGAYAN (POB.),5.514008930389563e-4,0.004657546531357828,0.0019596315892612187,H+3,3,XGBoost classifier
barangayPIT-OS,5.194511658328479e-4,0.0014175220918314557,7.838526357044876e-4,H+3,3,XGBoost classifier
barangaySIRAO,4.949394457833198e-4,0.001452933226506904,0.0013717421124828531,H+3,3,XGBoost classifier
barangayAGSUNGOT,4.5972991951817984e-4,0.005008261060740676,0.001763668430335097,H+3,3,XGBoost classifier
barangayKALUBIHAN (POB.),3.6913804429786e-4,0.0011405576746018578,0.0011757789535567313,H+3,3,XGBoost classifier
barangaySAMBAG II (POB.),3.207730423351454e-4,0.0034570799909077452,0.0013717421124828531,H+3,3,XGBoost classifier
barangayADLAON,3.0075628837254666e-4,0.001557570204817019,7.838526357044876e-4,H+3,3,XGBoost classifier
barangayBABAG,2.9355124712894824e-4,8.014987444919337e-4,9.798157946306093e-4,H+3,3,XGBoost classifier
barangayPAMUTAN,2.802277802884907e-4,0.004288417702028899,0.0015677052714089751,H+3,3,XGBoost classifier
percent_grassland,2.8003946358193276e-4,0.0010176675833709107,0.0013717421124828531,H+3,3,XGBoost classifier
barangaySAN ROQUE (CIUDAD),2.770287903363314e-4,0.0028430831873617144,0.0011757789535567313,H+3,3,XGBoost classifier
barangayBONBON,2.724700465089659e-4,0.0030044871715723884,0.0011757789535567313,H+3,3,XGBoost classifier
barangayLUSARAN,2.641742239554014e-4,8.249202611539225e-4,9.798157946306093e-4,H+3,3,XGBoost classifier
percent_fishpond,2.5526365484818895e-4,5.883198942874032e-4,0.0013717421124828531,H+3,3,XGBoost classifier
barangayDAY-AS,2.3674505533041387e-4,0.0024421062533572877,9.798157946306093e-4,H+3,3,XGBoost classifier
barangayINAYAWAN,2.242398779674736e-4,1.439237052355092e-5,7.838526357044876e-4,H+3,3,XGBoost classifier
barangayLUZ,2.1605466095475547e-4,0.00210882566359509,9.798157946306093e-4,H+3,3,XGBoost classifier
barangaySAN JOSE,2.1276330819381144e-4,0.001328128135355452,7.838526357044876e-4,H+3,3,XGBoost classifier
barangayBULACAO,1.9911367471082335e-4,6.572988704932856e-4,9.798157946306093e-4,H+3,3,XGBoost classifier
barangayCOGON RAMOS (POB.),1.9680169570912486e-4,0.0017567673369819718,7.838526357044876e-4,H+3,3,XGBoost classifier
barangayBUDLA-AN (POB.),1.9120567779772228e-4,0.0019252575440950532,7.838526357044876e-4,H+3,3,XGBoost classifier
barangayZAPATERA,1.7164498016636884e-4,8.98714010250891e-4,7.838526357044876e-4,H+3,3,XGBoost classifier
barangayCAMBINOCOT,1.5651495615875364e-4,9.552390517500495e-5,5.878894767783657e-4,H+3,3,XGBoost classifier
barangayCENTRAL (POB.),1.5597853125594527e-4,8.618483925019797e-4,5.878894767783657e-4,H+3,3,XGBoost classifier
barangayMABINI,1.544030606651988e-4,4.773453393905353e-5,3.919263178522438e-4,H+3,3,XGBoost classifier
barangayBINALIW,1.520759871194519e-4,0.0012473038127168842,5.878894767783657e-4,H+3,3,XGBoost classifier
barangayTINAGO,1.360297566078992e-4,3.50632464962009e-4,3.919263178522438e-4,H+3,3,XGBoost classifier
barangayCAPITOL SITE (POB.),1.2685673874710915e-4,2.2208878478633735e-4,5.878894767783657e-4,H+3,3,XGBoost classifier
barangaySUDLON II,1.211239841373204e-4,0.0014467905912245466,5.878894767783657e-4,H+3,3,XGBoost classifier
barangayKALUNASAN,1.0767830056828694e-4,9.433343480420968e-5,3.919263178522438e-4,H+3,3,XGBoost classifier
barangayPARI-AN,9.975525699232398e-5,3.313920355456455e-4,3.919263178522438e-4,H+3,3,XGBoost classifier
barangayT. PADILLA,9.438001923193556e-5,2.7244562248142916e-5,3.919263178522438e-4,H+3,3,XGBoost classifier
barangaySINSIN,8.733982094320676e-5,0.0010663530518101104,3.919263178522438e-4,H+3,3,XGBoost classifier
barangaySUDLON I,6.143269947511317e-5,6.0623535716304405e-5,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayBASAK SAN NICOLAS,4.751752291686904e-5,5.153060234074765e-6,1.959631589261219e-4,H+3,3,XGBoost classifier
barangaySAPANGDAKU,3.665028613020465e-5,5.5394360482919e-4,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayPAHINA CENTRAL (POB.),3.494635630119054e-5,5.345308646442001e-4,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayPUNG-OL-SIBUGAY,2.7082502849480844e-5,5.190943570919478e-4,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayCAMPUTHAW (POB.),2.5007864904181904e-5,5.156008275051647e-6,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayBUOT-TAUP PARDO,2.2459756838617503e-5,5.364657831134525e-4,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayPARDO (POB.),1.8341319424708525e-5,4.430752847459688e-6,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayDULJO (POB.),1.3445050639599231e-5,1.7458154303499976e-6,1.959631589261219e-4,H+3,3,XGBoost classifier
barangayBASAK PARDO,9.835466046502176e-6,3.9725844739248146e-5,1.959631589261219e-4,H+3,3,XGBoost classifier
neighbor_cases_mean_lag1,0.15194092593755004,0.025043746091866836,0.018564742589703587,H+4,4,XGBoost classifier
dengue_cases_lag1,0.13700424533762728,0.029258022095054105,0.01591263650546022,H+4,4,XGBoost classifier
dengue_cases_lag2,0.08231959177039935,0.02543576478708052,0.013728549141965678,H+4,4,XGBoost classifier
pop_density,0.06813340313238177,0.06041829140998787,0.050390015600624026,H+4,4,XGBoost classifier
barangay_area_m2,0.04683799346685203,0.044262803929761695,0.039781591263650544,H+4,4,XGBoost classifier
neighbor_cases_mean_lag2,0.03960995471432587,0.008966752386251588,0.019968798751950078,H+4,4,XGBoost classifier
city_incidence_mean_lag1,0.02793808388829782,0.03296542179494386,0.028549141965678627,H+4,4,XGBoost classifier
city_cases_lag1,0.026350500956730832,0.027261317347337787,0.02371294851794072,H+4,4,XGBoost classifier
u_component_of_wind_10m_rollmean_lag1_w8,0.019470367674327204,0.020010935027531384,0.021996879875195007,H+4,4,XGBoost classifier
rainfall_rollmean_lag1_w4,0.018890981622214937,0.02766954563757688,0.030577223088923557,H+4,4,XGBoost classifier
dengue_incidence_10000_lag1,0.018764754054895062,0.011508914636061372,0.015756630265210608,H+4,4,XGBoost classifier
percent_built_up,0.017099056204283824,0.024314596874155502,0.01591263650546022,H+4,4,XGBoost classifier
rh_rollmean_lag1_w8,0.014736541120696826,0.02875530115672125,0.025585023400936036,H+4,4,XGBoost classifier
v_component_of_wind_10m_rollmean_lag1_w8,0.012664624871205886,0.016599271838024947,0.01497659906396256,H+4,4,XGBoost classifier
neighbor_incidence_mean_lag1,0.012275114401630902,0.017197752946457683,0.018876755070202807,H+4,4,XGBoost classifier
rh_rollmean_lag1_w4,0.0121475031818063,0.018257982424194106,0.020436817472698907,H+4,4,XGBoost classifier
week_sin,0.011491350440493731,0.013854494439523512,0.014352574102964118,H+4,4,XGBoost classifier
wind_speed_10m_rollmean_lag1_w4,0.011302468138281159,0.024536638314147548,0.023868954758190328,H+4,4,XGBoost classifier
rainfall_rollmean_lag1_w8,0.010957846131939439,0.020989015031168186,0.02449297971918877,H+4,4,XGBoost classifier
dengue_incidence_10000_lag2,0.010807572361241972,0.00843554173572443,0.014508580343213728,H+4,4,XGBoost classifier
city_incidence_mean_lag2,0.010214379423451667,0.018013183057603455,0.017628705148205928,H+4,4,XGBoost classifier
temp_c_lag11,0.00950322468779762,0.022354856197033368,0.02215288611544462,H+4,4,XGBoost classifier
week_cos,0.009424347097179448,0.011864535175732724,0.0124804992199688,H+4,4,XGBoost classifier
rh_lag20,0.009404014489892129,0.019091488293117378,0.019968798751950078,H+4,4,XGBoost classifier
v_component_of_wind_10m_lag7,0.009298874249407604,0.0209221364834043,0.020124804992199687,H+4,4,XGBoost classifier
temp_c_lag10,0.008872687590608597,0.011186628807688335,0.019188767550702028,H+4,4,XGBoost classifier
city_cases_lag2,0.008814285020832306,0.018000847865485933,0.021216848673946957,H+4,4,XGBoost classifier
rainfall_lag19,0.008674030802755271,0.014019642659394366,0.022308892355694228,H+4,4,XGBoost classifier
rh_lag19,0.008607950913438649,0.014247755114738157,0.02106084243369735,H+4,4,XGBoost classifier
flood_risk_index,0.008387778112263397,0.017063323776919107,0.01747269890795632,H+4,4,XGBoost classifier
neighbor_incidence_mean_lag2,0.008283808265407477,0.008400425469566123,0.0234009360374415,H+4,4,XGBoost classifier
temp_c_rollmean_lag1_w4,0.00809303699559049,0.01288802168085714,0.018564742589703587,H+4,4,XGBoost classifier
target_log_incidence_lag2,0.008089172311008324,0.001749053456611892,0.0015600624024961,H+4,4,XGBoost classifier
wind_speed_10m_rollmean_lag1_w8,0.007907847325036299,0.015081115713507075,0.01638065522620905,H+4,4,XGBoost classifier
u_component_of_wind_10m_lag4,0.007869473739740647,0.0075696094930613874,0.0171606864274571,H+4,4,XGBoost classifier
percent_perennial_crop,0.0072282274324131646,0.0151494325954366,0.015132605304212168,H+4,4,XGBoost classifier
u_component_of_wind_10m_lag5,0.007059843284208696,0.015296809965216568,0.01825273010920437,H+4,4,XGBoost classifier
temp_c_rollmean_lag1_w8,0.006988936515177311,0.012944360958741397,0.017316692667706707,H+4,4,XGBoost classifier
wind_speed_10m_lag11,0.006341887397685022,0.00708957224987464,0.018096723868954757,H+4,4,XGBoost classifier
v_component_of_wind_10m_lag5,0.006093045374444758,0.00869959658145596,0.014040561622464899,H+4,4,XGBoost classifier
barangayGUADALUPE,0.005979342970811865,0.014854704994257145,0.0070202808112324495,H+4,4,XGBoost classifier
v_component_of_wind_10m_rollmean_lag1_w4,0.00597794486007825,0.013818205635690774,0.014352574102964118,H+4,4,XGBoost classifier
u_component_of_wind_10m_rollmean_lag1_w4,0.005484087545329053,0.008257461279365408,0.015288611544461778,H+4,4,XGBoost classifier
wind_speed_10m_lag10,0.005144898941404012,0.010110180954862227,0.017004680187207487,H+4,4,XGBoost classifier
rainfall_lag20,0.004703466080241016,0.0092940205020063775,0.01591263650546022,H+4,4,XGBoost classifier
barangay_area_km2,0.004034787452330019,0.004121434406270883,0.0035881435257410295,H+4,4,XGBoost classifier
percent_brush_shrubs,0.003993290166682788,0.008684968196187559,0.00873634945397816,H+4,4,XGBoost classifier
barangayLABANGON,0.0029193685281585463,0.0089585957065409,0.0042121684867394696,H+4,4,XGBoost classifier
barangayLAHUG (POB.),0.002684277726415096,0.009145881661197541,0.004524180967238689,H+4,4,XGBoost classifier
barangayCOGON PARDO,0.002391997400299185,0.007316277500371583,0.0035881435257410295,H+4,4,XGBoost classifier
barangay_classificationUrban,0.002327283090701178,5.532458181984689e-4,4.6801872074883e-4,H+4,4,XGBoost classifier
target_log_incidence_lag1,0.0021628507379079353,0.001864737588018982,0.0028081123244929796,H+4,4,XGBoost classifier
percent_inland_water,0.0021618160709030295,0.0028048464077799697,0.005616224648985959,H+4,4,XGBoost classifier
percent_mangrove_forest,0.0016168129521850487,0.00395296851938589,0.00514820592823713,H+4,4,XGBoost classifier
barangayPAHINA SAN NICOLAS,0.0016005393119305983,0.006500008893087627,0.0028081123244929796,H+4,4,XGBoost classifier
percent_open_forest,0.0015972708485622632,7.838667778147693e-4,0.0039001560062402497,H+4,4,XGBoost classifier
barangayHIPPODROMO,0.0015802085119218901,0.005249840284908446,0.0039001560062402497,H+4,4,XGBoost classifier
barangayTO-ONG PARDO,0.001444335860109821,0.0034358067698850377,0.0031201248049922,H+4,4,XGBoost classifier
barangaySANTA CRUZ (POB.),0.0013825366005477309,0.007666800015450297,0.00296411856474259,H+4,4,XGBoost classifier
percent_annual_crop,0.0013777418000283162,0.0019627187152863952,0.0024960998439937598,H+4,4,XGBoost classifier
barangaySAN ANTONIO (POB.),0.001235450959684332,0.008192598155446271,0.00296411856474259,H+4,4,XGBoost classifier
barangayKINASANG-AN PARDO,0.0011803271547644598,0.0059284945547914605,0.0024960998439937598,H+4,4,XGBoost classifier
percent_open_barren,0.001179969403963375,0.005389874727298408,0.0024960998439937598,H+4,4,XGBoost classifier
barangayMALUBOG,9.948935015977579e-4,0.007592337886716525,0.0028081123244929796,H+4,4,XGBoost classifier
barangayADLAON,9.495283686307917e-4,0.0029962312556242325,0.0017160686427457098,H+4,4,XGBoost classifier
barangayBANILAD,8.613984151626381e-4,0.0011884714956185373,0.0014040561622464898,H+4,4,XGBoost classifier
barangayPULANGBATO,8.174711530587338e-4,0.0033110083331206307,0.00218408736349454,H+4,4,XGBoost classifier
barangayMABOLO,8.155898663884168e-4,0.006219190909187586,0.0031201248049922,H+4,4,XGBoost classifier
barangayCALAMBA,8.058325498944692e-4,0.004764945271615107,0.0028081123244929796,H+4,4,XGBoost classifier
barangaySAN NICOLAS CENTRAL,7.900057592766353e-4,0.004720581602306964,0.00218408736349454,H+4,4,XGBoost classifier
barangaySAWANG CALERO (POB.),7.720346325866259e-4,0.005068426197782061,0.00234009360374415,H+4,4,XGBoost classifier
barangayBUSAY (POB.),6.908345985891455e-4,4.2853942244875395e-4,0.00109204368174727,H+4,4,XGBoost classifier
barangayKAMAGAYAN (POB.),6.403404541055906e-4,0.004578429168957778,0.0017160686427457098,H+4,4,XGBoost classifier
barangayAGSUNGOT,6.325196818254971e-4,0.005905123620068987,0.00218408736349454,H+4,4,XGBoost classifier
percent_grassland,5.942152249367237e-4,9.562763103872643e-4,0.0012480499219968799,H+4,4,XGBoost classifier
barangayBUDLA-AN (POB.),5.702672471516515e-4,0.0036196840641341535,0.0015600624024961,H+4,4,XGBoost classifier
barangaySAN JOSE,5.527638441662177e-4,0.002164530488096961,0.00187207488299532,H+4,4,XGBoost classifier
barangayPIT-OS,5.44759226469401e-4,0.0027451345874798605,0.0012480499219968799,H+4,4,XGBoost classifier
barangayLUZ,5.409677818529531e-4,0.0032828652339182396,0.00187207488299532,H+4,4,XGBoost classifier
barangayBABAG,5.271078073657108e-4,0.0022672712083886266,0.0014040561622464898,H+4,4,XGBoost classifier
barangaySAN ROQUE (CIUDAD),5.163927235717637e-4,0.0019003419459321653,0.0015600624024961,H+4,4,XGBoost classifier
barangayMAMBALING,4.30511024695929e-4,0.002573412094936818,0.0017160686427457098,H+4,4,XGBoost classifier
barangayCARRETA,4.093793291706724e-4,0.0027124144806807368,0.00109204368174727,H+4,4,XGBoost classifier
barangayKALUBIHAN (POB.),4.0753933881662103e-4,0.0010425314622696305,0.00109204368174727,H+4,4,XGBoost classifier
barangayCOGON RAMOS (POB.),3.580089708344479e-4,0.0027408371451114934,0.0012480499219968799,H+4,4,XGBoost classifier
barangaySAMBAG II (POB.),3.3368742856044293e-4,0.0011991740946483572,9.3603744149766e-4,H+4,4,XGBoost classifier
barangayBONBON,3.2994968270973e-4,0.0034660676604997376,0.0012480499219968799,H+4,4,XGBoost classifier
barangaySUBA POB. (SUBA SAN NICOLAS),3.108495942532761e-4,7.050570206634274e-4,9.3603744149766e-4,H+4,4,XGBoost classifier
barangayCENTRAL (POB.),2.979877119700456e-4,0.0022669906454256842,9.3603744149766e-4,H+4,4,XGBoost classifier
barangayPAHINA CENTRAL (POB.),2.75624966027795e-4,5.779108146668033e-5,6.240249609984399e-4,H+4,4,XGBoost classifier
barangayZAPATERA,2.3989631038863599e-4,4.285547376745049e-4,7.8003120124805e-4,H+4,4,XGBoost classifier
barangayDAY-AS,2.3126951443893488e-4,0.0010088337751323457,7.8003120124805e-4,H+4,4,XGBoost classifier
percent_fishpond,2.2442738352680016e-4,1.604133488386586e-5,7.8003120124805e-4,H+4,4,XGBoost classifier
barangayKALUNASAN,2.1768955518151369e-4,2.3577650360727978e-4,9.3603744149766e-4,H+4,4,XGBoost classifier
barangayPAMUTAN,2.1725533390419292e-4,0.002190196012798718,9.3603744149766e-4,H+4,4,XGBoost classifier
barangayPARI-AN,2.1650538105349746e-4,1.5122071819915727e-4,4.6801872074883e-4,H+4,4,XGBoost classifier
barangayBULACAO,2.1292611094600314e-4,0.001089564370890574,7.8003120124805e-4,H+4,4,XGBoost classifier
barangayKASAMBAGAN,2.0608144984381277e-4,0.00101611324660328,9.3603744149766e-4,H+4,4,XGBoost classifier
barangayPARDO (POB.),1.8498409261216876e-4,0.001330850913583902,7.8003120124805e-4,H+4,4,XGBoost classifier
barangayLUSARAN,1.6934632074608265e-4,6.829492678016689e-4,4.6801872074883e-4,H+4,4,XGBoost classifier
barangaySAPANGDAKU,1.5129669039139966e-4,1.8137003714482788e-4,4.6801872074883e-4,H+4,4,XGBoost classifier
barangayERMITA (POB.),1.4787869730897133e-4,5.099594527994186e-4,6.240249609984399e-4,H+4,4,XGBoost classifier
barangayT. PADILLA,1.3900376200595398e-4,9.729908588818953e-4,6.240249609984399e-4,H+4,4,XGBoost classifier
barangaySIRAO,1.3689620405351607e-4,2.230100656623812e-4,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangayCAPITOL SITE (POB.),1.3612354726526754e-4,1.8330228422301364e-5,4.6801872074883e-4,H+4,4,XGBoost classifier
barangayBUHISAN,1.3519558876686128e-4,1.718561328537381e-5,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangayTISA,1.2829527477893762e-4,1.0208165424540472e-4,4.6801872074883e-4,H+4,4,XGBoost classifier
barangayTEJERO (VILLA GONZALO),1.2074103091202919e-4,2.0292151868300106e-5,4.6801872074883e-4,H+4,4,XGBoost classifier
barangayPUNG-OL-SIBUGAY,1.0943989184643871e-4,4.931708225124745e-4,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangaySINSIN,9.683691351975227e-5,8.675738153619356e-4,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangayBINALIW,8.956786951318077e-5,6.059477549102432e-4,4.6801872074883e-4,H+4,4,XGBoost classifier
barangayBASAK SAN NICOLAS,8.714872543268257e-5,3.260160087478737e-6,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangayINAYAWAN,8.411603285466839e-5,1.9827408271736156e-6,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangayLOREGA (LOREGA SAN MIGUEL),6.670663094799907e-5,3.899968297450757e-6,3.1201248049921997e-4,H+4,4,XGBoost classifier
barangayBACAYAN,5.512406471617251e-5,2.499349808334623e-4,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayMABINI,4.9315697169637834e-5,6.30611092644844e-5,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayCAMBINOCOT,4.9310681971491784e-5,1.3703651189258048e-4,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayPARIL,4.917145939322798e-5,1.670013122999896e-5,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayTINAGO,4.352221143291717e-5,1.780826264317255e-4,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayPASIL,4.212500151473421e-5,1.1302317796815645e-5,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayDULJO (POB.),4.06022111479291e-5,4.4762011719933485e-5,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayQUIOT PARDO,3.8771977274505283e-5,2.47519552725269e-6,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayCAMPUTHAW (POB.),2.7628672933001013e-5,4.27894287271519e-4,1.5600624024960998e-4,H+4,4,XGBoost classifier
barangayPUNTA PRINCESA,2.400341605647044e-5,1.8863719438854247e-6,1.5600624024960998e-4,H+4,4,XGBoost classifier
neighbor_cases_mean_lag1,0.13916210310972113,0.01899467374237716,0.019115323854660346,H+5,5,XGBoost classifier
dengue_cases_lag1,0.12453799808642269,0.030200277006347486,0.01406003159557662,H+5,5,XGBoost classifier
pop_density,0.08854303072675458,0.06224149724017534,0.05071090047393365,H+5,5,XGBoost classifier
dengue_cases_lag2,0.07608984168471027,0.0227073912957773,0.010110584518167456,H+5,5,XGBoost classifier
barangay_area_m2,0.04930960386330367,0.04398773328297601,0.035071090047393366,H+5,5,XGBoost classifier
neighbor_cases_mean_lag2,0.03454373319071086,0.011742293425824224,0.01579778830963665,H+5,5,XGBoost classifier
city_cases_lag1,0.03119533280192173,0.018531054936755664,0.02164296998420221,H+5,5,XGBoost classifier
city_incidence_mean_lag1,0.022502316151202153,0.03151460271855881,0.027488151658767772,H+5,5,XGBoost classifier
rainfall_rollmean_lag1_w4,0.02211048677909212,0.026414551852624406,0.03222748815165877,H+5,5,XGBoost classifier
u_component_of_wind_10m_rollmean_lag1_w8,0.019234361372432805,0.016222417248108252,0.019273301737756713,H+5,5,XGBoost classifier
percent_built_up,0.018194655826531913,0.025319433125120343,0.018957345971563982,H+5,5,XGBoost classifier
rh_rollmean_lag1_w8,0.017737996245633922,0.0248545061426899,0.02843601895734597,H+5,5,XGBoost classifier
city_incidence_mean_lag2,0.016857672387526227,0.020599347014714473,0.023222748815165877,H+5,5,XGBoost classifier
dengue_incidence_10000_lag1,0.016389410269429455,0.012760828712305572,0.01769352290679305,H+5,5,XGBoost classifier
v_component_of_wind_10m_rollmean_lag1_w8,0.015865644591874947,0.01984206219323504,0.021011058451816746,H+5,5,XGBoost classifier
week_cos,0.015295245667669322,0.01693784198592149,0.016587677725118485,H+5,5,XGBoost classifier
rh_rollmean_lag1_w4,0.014288454298963629,0.025630423431931854,0.02448657187993681,H+5,5,XGBoost classifier
city_cases_lag2,0.012335106533981784,0.01387389669609793,0.017377567140600316,H+5,5,XGBoost classifier
v_component_of_wind_10m_rollmean_lag1_w4,0.01224490980923045,0.012913605187794306,0.016429699842022118,H+5,5,XGBoost classifier
temp_c_lag10,0.011666658999443927,0.018620661112618314,0.026540284360189573,H+5,5,XGBoost classifier
flood_risk_index,0.010881839132291554,0.0221069649022121,0.02022116903633491,H+5,5,XGBoost classifier
rh_lag19,0.010826959232749426,0.025183546455868854,0.02590837282780411,H+5,5,XGBoost classifier
rh_lag18,0.010116976382438523,0.019452526180187394,0.021011058451816746,H+5,5,XGBoost classifier
week_sin,0.009832756233002258,0.015242237044492728,0.012954186413902054,H+5,5,XGBoost classifier
wind_speed_10m_rollmean_lag1_w4,0.009412031342479572,0.01814891460920551,0.019589257503949447,H+5,5,XGBoost classifier
rainfall_rollmean_lag1_w8,0.008835418273772237,0.016757892899242417,0.021011058451816746,H+5,5,XGBoost classifier
v_component_of_wind_10m_lag6,0.008757495552818717,0.015983996908463378,0.018167456556082148,H+5,5,XGBoost classifier
percent_perennial_crop,0.008725060891145156,0.016965096456551133,0.016113744075829384,H+5,5,XGBoost classifier
wind_speed_10m_lag10,0.007775516577154871,0.00834498265340827,0.020063191153238548,H+5,5,XGBoost classifier
wind_speed_10m_lag9,0.007664170465393295,0.016086458164737378,0.022432859399684046,H+5,5,XGBoost classifier
temp_c_rollmean_lag1_w8,0.007640314930363658,0.012428292843646162,0.01721958925750395,H+5,5,XGBoost classifier
rainfall_lag18,0.007525589030952591,0.011087937403954837,0.020063191153238548,H+5,5,XGBoost classifier
temp_c_lag9,0.007523760063139698,0.007364464779605599,0.015165876777251185,H+5,5,XGBoost classifier
neighbor_incidence_mean_lag1,0.007520218746847723,0.009928592862323608,0.021958925750394945,H+5,5,XGBoost classifier
rainfall_lag19,0.0074214305816097635,0.017219803676178348,0.02164296998420221,H+5,5,XGBoost classifier
temp_c_rollmean_lag1_w4,0.007405120534780884,0.012109125251113765,0.01848341232227488,H+5,5,XGBoost classifier
neighbor_incidence_mean_lag2,0.007234548461347532,0.013748069292561423,0.02227488151658768,H+5,5,XGBoost classifier
barangay_area_km2,0.007202470901112289,0.008192761090464845,0.006161137440758294,H+5,5,XGBoost classifier
u_component_of_wind_10m_lag4,0.007179731579706284,0.016398677937358497,0.01943127962085308,H+5,5,XGBoost classifier
v_component_of_wind_10m_lag4,0.007176512596355591,0.01759366360659849,0.016745655608214848,H+5,5,XGBoost classifier
u_component_of_wind_10m_rollmean_lag1_w4,0.006503437954337035,0.0108737081028455,0.014849921011058451,H+5,5,XGBoost classifier
dengue_incidence_10000_lag2,0.0053127089224619456,0.00493132714842546,0.01042654028436019,H+5,5,XGBoost classifier
u_component_of_wind_10m_lag3,0.005179692258406412,0.006570665138424788,0.013428120063191154,H+5,5,XGBoost classifier
barangayGUADALUPE,0.004898824009387638,0.016201878399941846,0.00631911532385466,H+5,5,XGBoost classifier
wind_speed_10m_rollmean_lag1_w8,0.00470353696713851,0.006594968340134378,0.012006319115323854,H+5,5,XGBoost classifier
percent_brush_shrubs,0.004133663192106883,0.007394544188001368,0.0067930489731437595,H+5,5,XGBoost classifier
barangayLABANGON,0.0029226514504445715,0.012732274723076911,0.0044233807266982625,H+5,5,XGBoost classifier
barangay_classificationUrban,0.0023662343513677878,5.74479214245756e-4,6.31911532385466e-4,H+5,5,XGBoost classifier
percent_annual_crop,0.0022106297537370983,0.001567418470853441,0.00315955766192733,H+5,5,XGBoost classifier
percent_inland_water,0.002072376809159028,0.002295772966138644,0.005529225908372828,H+5,5,XGBoost classifier
barangayPAHINA SAN NICOLAS,0.0019309733317088066,0.005133016213120786,0.0030015797788309636,H+5,5,XGBoost classifier
barangayTO-ONG PARDO,0.0017819370826433916,0.00380763829593787,0.0033175355450236967,H+5,5,XGBoost classifier
percent_open_forest,0.0015993099382920065,0.002150002163145698,0.0039494470774091624,H+5,5,XGBoost classifier
barangaySANTA CRUZ (POB.),0.0015592580783925487,0.007763270587044895,0.00315955766192733,H+5,5,XGBoost classifier
barangayLAHUG (POB.),0.0015414457427541872,0.009523364237338598,0.0034755134281200632,H+5,5,XGBoost classifier
barangayCOGON PARDO,0.0014667080515409715,0.005323333506187225,0.002527646129541864,H+5,5,XGBoost classifier
barangaySAN ANTONIO (POB.),0.0014553900908687192,0.008475313113216717,0.0030015797788309636,H+5,5,XGBoost classifier
percent_open_barren,0.001419102554574264,0.006395719316418429,0.00315955766192733,H+5,5,XGBoost classifier
barangayADLAON,0.0012410421255485671,9.829805441943559e-4,0.001263823064770932,H+5,5,XGBoost classifier
barangayHIPPODROMO,0.0011738921155559502,0.005162942135067852,0.0026856240126382305,H+5,5,XGBoost classifier
percent_mangrove_forest,0.0011462261705541448,0.004975723300490224,0.0037914691943127963,H+5,5,XGBoost classifier
barangayKINASANG-AN PARDO,0.0011239155700686367,0.00531699963207076,0.002369668246445498,H+5,5,XGBoost classifier
target_log_incidence_lag2,0.0010264845532736207,8.997076521156777e-4,0.0034755134281200632,H+5,5,XGBoost classifier
barangaySAWANG CALERO (POB.),8.680493110521149e-4,0.004167587237890584,0.002527646129541864,H+5,5,XGBoost classifier
barangayMALUBOG,8.621484451955857e-4,0.006494193860576122,0.002369668246445498,H+5,5,XGBoost classifier
barangayMABOLO,8.535362703708834e-4,0.006526631844066957,0.0030015797788309636,H+5,5,XGBoost classifier
barangaySAN ROQUE (CIUDAD),7.323398087924597e-4,0.002163425733749742,0.001579778830963665,H+5,5,XGBoost classifier
