Feature,Gain,Cover,Frequency,forecast_horizon,forecast_horizon_label,Component
city_area_weighted_rh_rollmean_lag1_w8,0.013730356652036499,0.03409306184307654,0.033,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w8,0.013595440678401478,0.02587083526586143,0.030285714285714287,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag10,0.012719989717693567,0.04348460401138395,0.04157142857142857,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w4,0.011923077113996159,0.03555307320960799,0.03842857142857143,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag11,0.011699554132298482,0.05401933181344081,0.047285714285714285,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w8,0.010355290969778726,0.03372179869916363,0.037142857142857144,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w4,0.00966178868387103,0.015070452897485645,0.02,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w4,0.008709482248892028,0.030515435183552063,0.02857142857142857,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag5,0.006404704851993306,0.02972935896682149,0.03014285714285714,4,H+4,City-week Pure LightGBM regressor
city_incidence_10000_lag2,0.00608535299598249,0.02493124554974164,0.017857142857142856,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag7,0.005866176344058255,0.026332464512251685,0.029857142857142856,4,H+4,City-week Pure LightGBM regressor
city_dengue_cases_lag2,0.005749003772545812,0.027809895850345025,0.023142857142857142,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w4,0.005498143421894037,0.021860975561957395,0.028714285714285713,4,H+4,City-week Pure LightGBM regressor
city_pop_density,0.0051947492034956095,0.008126416733624683,0.007,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rh_lag19,0.004512465168086565,0.03865491689584817,0.042,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rh_lag20,0.00417794500036349,0.04443290371328469,0.04171428571428572,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag19,0.004028165352264297,0.029827346306857155,0.03414285714285714,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w4,0.0036433408126713145,0.025778291666938853,0.022,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag11,0.003005513173883967,0.03505116027898084,0.04157142857142857,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag5,0.0026348358865809613,0.02681477997487169,0.026285714285714287,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag20,0.0025931715617193043,0.008721962011397017,0.010142857142857143,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag10,0.0025198011695775125,0.029817547572853587,0.03014285714285714,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag20,0.0018056204661511517,0.027054304583847767,0.03214285714285714,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag4,0.0015277959717592022,0.013542939141151853,0.018571428571428572,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag19,0.001448504182554491,0.004878680785553618,0.004428571428571428,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w8,0.0012896293674359823,0.0034774618230435737,0.0025714285714285713,4,H+4,City-week Pure LightGBM regressor
target_log_incidence_city_lag2,3.111067691519806e-4,0.0033936282099019475,0.002,4,H+4,City-week Pure LightGBM regressor
city_pop_density_lag20,2.2332162005077246e-4,0.0018465169855610211,0.0018571428571428571,4,H+4,City-week Pure LightGBM regressor
city_pop_density_lag19,6.718077358558828e-5,0.0014621888629766811,0.001,4,H+4,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w4,5.277108910485397e-5,0.0017561508830836834,0.0012857142857142856,4,H+4,City-week Pure LightGBM regressor
city_incidence_10000_lag1,0.27636078833681677,0.012331956508812135,0.01026167265264238,5,H+5,City-week Pure LightGBM regressor
city_dengue_cases_lag1,0.229850875277555,0.014615773168323496,0.017444843509492047,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w8,0.08456519622947169,0.017475934976243734,0.01634537858242322,5,H+5,City-week Pure LightGBM regressor
city_estimated_population,0.07519442767840474,0.03171924019151387,0.028659385765594077,5,H+5,City-week Pure LightGBM regressor
week_sin,0.026477066208349782,0.008679156758692389,0.013340174448435094,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w8,0.02396801052137595,0.059115891769961175,0.03269075716484644,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w8,0.021067716622231995,0.009946201251623012,0.012900388477607565,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag9,0.020249322703311493,0.014949033968423866,0.019203987392802168,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag11,0.018158840342194612,0.03275822974476797,0.02902587407461702,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag15,0.01800021019053211,0.011345896612044567,0.021329619585135233,5,H+5,City-week Pure LightGBM regressor
city_pop_density,0.015919212743710522,0.004769550156730594,0.004544455031884483,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w8,0.013952968334432176,0.01207776346716695,0.020010261672652643,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w8,0.012985824280108697,0.008101504705185081,0.016565271567836985,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w4,0.012778971948002663,0.013321283668325783,0.015685699626181923,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w4,0.011431985698996614,0.02759595460595831,0.025654181631605953,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag10,0.01114796774196037,0.014264869149394283,0.019350582716411345,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w4,0.009654816657089234,0.03759116479877255,0.02330865645385912,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w4,0.008855043906526982,0.014503379329858273,0.019863666349043466,5,H+5,City-week Pure LightGBM regressor
week_cos,0.008838982601093635,0.0052210858682391345,0.010628160961665323,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w8,0.007580707152104253,0.01764452573394157,0.017518141171296634,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag20,0.007481478726841386,0.00645153701841364,0.006816682547826724,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w4,0.006254957450506843,0.02200436114231347,0.022648977497617826,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rh_lag20,0.004839780004233664,0.022139625820001268,0.02477460968995089,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag6,0.004704545094195703,0.012946201905075562,0.0177380341567104,5,H+5,City-week Pure LightGBM regressor
city_dengue_cases_lag4,0.004349660559411122,0.007442171083025721,0.012314007183170857,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag4,0.004348424624146665,0.05640994476365602,0.035695961298834566,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rh_lag17,0.00413773888713321,0.03207145111554152,0.03173788756138679,5,H+5,City-week Pure LightGBM regressor
city_incidence_10000_lag2,0.00342767827031123,0.008545852438652241,0.00747636150406802,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag3,0.0033877298544979515,0.0266399535264547,0.023748442424686652,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag18,0.003331424862467218,0.02641385894442582,0.025580883969801363,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag7,0.003306836376683401,0.027713576064817266,0.027779813823939015,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag5,0.0032547864035274345,0.021128734726363476,0.023162061130249944,5,H+5,City-week Pure LightGBM regressor
city_incidence_10000_lag4,0.0031143288965071276,0.007214769595898409,0.007329766180458844,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rh_lag19,0.002990711315956803,0.016907431258425455,0.021402917246939823,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rh_lag18,0.002978576946408042,0.013634287439400445,0.021183024261526056,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w4,0.002944462226768013,0.026107389698843325,0.017518141171296634,5,H+5,City-week Pure LightGBM regressor
city_dengue_cases_lag3,0.00263242885089842,0.010328470992914614,0.014219746390090156,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag10,0.002395020416084356,0.021448273022930304,0.027046837205893133,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag9,0.00225975176491933,0.014503379329858273,0.02147621490874441,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag4,0.002223377153049114,0.033110440668795614,0.026900241882283956,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag8,0.0022017405083394896,0.011361579473225763,0.017371545847687457,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag8,0.0020681705831672643,0.03855958147671128,0.031371399252363846,5,H+5,City-week Pure LightGBM regressor
city_dengue_cases_lag2,0.002015484435051958,0.007180790063339155,0.01304698380121674,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag3,0.0017293809766633864,0.023036162717526187,0.021329619585135233,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag20,0.0016652178464110264,0.01421586020820305,0.021549512570549,5,H+5,City-week Pure LightGBM regressor
city_incidence_10000_lag3,0.0014428869429169205,0.009840341938649954,0.007329766180458844,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w8,0.0014353995486226772,0.0011095624285694682,0.0012460602506780033,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag2,0.001296437301786609,0.06121739516824116,0.037674998167558454,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag1,0.0011602979154205003,0.02157831008022437,0.020963131276112292,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag19,0.0010638324013206848,0.013392509996190372,0.022355786850399472,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag18,6.676304344210778e-4,0.005666740506804728,0.004104669061056952,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag19,5.962695597156967e-4,0.0028281426330086326,0.002565418163160595,5,H+5,City-week Pure LightGBM regressor
target_log_incidence_city_lag1,4.974717622126347e-4,9.801788238246185e-4,0.001172762588873415,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w4,3.4134416712381055e-4,9.605752473481262e-4,0.0010994649270688265,5,H+5,City-week Pure LightGBM regressor
target_log_incidence_city_lag3,1.5434606680557708e-4,0.0019361799033282298,0.0016125485597009456,5,H+5,City-week Pure LightGBM regressor
target_log_incidence_city_lag4,1.2238030173449934e-4,0.0016663040005018516,0.0016125485597009456,5,H+5,City-week Pure LightGBM regressor
city_pop_density_lag20,6.107246441774776e-5,1.9864957496178935e-4,2.198929854137653e-4,5,H+5,City-week Pure LightGBM regressor
target_log_incidence_city_lag2,5.384872914496428e-5,0.0010455240787462599,0.001026167265264238,5,H+5,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag17,1.1529875705615606e-5,7.743412708214487e-4,7.329766180458843e-4,5,H+5,City-week Pure LightGBM regressor
city_pop_density_lag18,1.1289300188945231e-5,8.037466355361872e-4,3.6648830902294216e-4,5,H+5,City-week Pure LightGBM regressor
city_pop_density_lag19,1.335020012559766e-6,4.5741678445148867e-4,3.6648830902294216e-4,5,H+5,City-week Pure LightGBM regressor
city_dengue_cases_lag1,0.22488741585458874,0.02854116636539266,0.01892857142857143,6,H+6,City-week Pure LightGBM regressor
city_incidence_10000_lag1,0.15783004877246729,0.020167176001557693,0.013571428571428571,6,H+6,City-week Pure LightGBM regressor
city_estimated_population,0.11775849368959222,0.06097104593404378,0.06053571428571428,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w8,0.07542000878542537,0.021635109998384305,0.019642857142857142,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w8,0.05672412982266026,0.024228506090614197,0.02214285714285714,6,H+6,City-week Pure LightGBM regressor
city_incidence_10000_lag2,0.03112888981558579,0.013593924990367977,0.010714285714285714,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w8,0.029428192666864125,0.016892978911740297,0.0175,6,H+6,City-week Pure LightGBM regressor
week_sin,0.023918824148264923,0.023891557929536407,0.023035714285714284,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w4,0.02285111135994854,0.021775965377195516,0.015357142857142857,6,H+6,City-week Pure LightGBM regressor
city_pop_density,0.021783975541575108,0.010062873974483081,0.010357142857142856,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w8,0.019473571442129724,0.031454939397663736,0.032857142857142856,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w4,0.015863959210739836,0.024337599962438564,0.027321428571428573,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag10,0.014279365027404668,0.017044881771242578,0.02214285714285714,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w4,0.013623026538719793,0.04210609171894657,0.0375,6,H+6,City-week Pure LightGBM regressor
target_log_incidence_city_lag1,0.01343977419778964,0.0031637222829066472,0.0023214285714285715,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag9,0.01126565730139324,0.02336542166162395,0.022321428571428572,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w4,0.010583463426710207,0.016464889034961135,0.014464285714285714,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w4,0.010543310953032866,0.024927259244324703,0.02375,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w8,0.009855742483807663,0.020780311179912365,0.026071428571428572,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag8,0.0076941997955297945,0.019189473960397545,0.02125,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w8,0.00745152771415536,0.02406831762059361,0.020892857142857144,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag20,0.007191928997813367,0.013356404155509862,0.013392857142857142,6,H+6,City-week Pure LightGBM regressor
week_cos,0.006842532409279684,0.016094798431810116,0.01625,6,H+6,City-week Pure LightGBM regressor
city_dengue_cases_lag4,0.006354623368781589,0.014160108375785579,0.016428571428571428,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w4,0.005469482420314206,0.012048658628703841,0.016964285714285713,6,H+6,City-week Pure LightGBM regressor
city_dengue_cases_lag2,0.0054330897678084135,0.021128306821681233,0.01660714285714286,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rh_lag18,0.005141485957576322,0.01807644028077172,0.01875,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rh_lag16,0.004838225500853627,0.022016248082226398,0.024285714285714285,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag5,0.004653126577844093,0.015831039830310697,0.01607142857142857,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag4,0.004561450689865571,0.020446124889007343,0.019464285714285715,6,H+6,City-week Pure LightGBM regressor
city_dengue_cases_lag3,0.004259036760640578,0.005982210794217196,0.009285714285714286,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag1,0.0037860603348212297,0.01690678826260414,0.018214285714285714,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rh_lag19,0.003735027163424305,0.024751880488353886,0.025892857142857145,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag20,0.003692864710631358,0.009904066439548876,0.01767857142857143,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rh_lag17,0.003533135805429337,0.024356933053647948,0.026964285714285715,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag3,0.0033853253958719505,0.03545550834291932,0.026964285714285715,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag17,0.0030814622985653197,0.027589702090873813,0.028035714285714285,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag7,0.002955690073698585,0.013059503111937217,0.01875,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag6,0.0029408337764594817,0.024925878309238318,0.023392857142857142,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag7,0.0028277853599514963,0.021358922981107427,0.020714285714285713,6,H+6,City-week Pure LightGBM regressor
city_incidence_10000_lag3,0.0024144516247846326,0.005873116922392829,0.005,6,H+6,City-week Pure LightGBM regressor
city_incidence_10000_lag4,0.0024058405535785634,0.004790463814667464,0.005,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag8,0.0019382723685571804,0.015951181182826138,0.020535714285714286,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag19,0.0017331061028877856,0.009661021864345223,0.015714285714285715,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag9,0.0015900307996290235,0.010971529261324013,0.016785714285714286,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag2,0.0014165366600382041,0.021575729789669776,0.020892857142857144,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag2,0.0014069106731244055,0.011584664439678684,0.013571428571428571,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag4,0.0013844056004747177,0.017993584175588658,0.01607142857142857,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag18,9.530322608686047e-4,0.01839957909098567,0.019285714285714285,6,H+6,City-week Pure LightGBM regressor
target_log_incidence_city_lag3,8.533053705394353e-4,0.001306364591719637,0.0010714285714285715,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag3,6.960405726637746e-4,0.012328988451239873,0.012321428571428572,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w4,5.914411355104744e-4,0.0038679991769626884,0.002857142857142857,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w8,5.60953811818293e-4,0.006462776204278965,0.0033928571428571428,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag19,5.26527246515692e-4,0.00488022459528245,0.004107142857142857,6,H+6,City-week Pure LightGBM regressor
target_log_incidence_city_lag2,4.872100809827904e-4,0.0018255961842001693,0.0014285714285714286,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag18,3.287946986805089e-4,0.0017095976369438802,0.0010714285714285715,6,H+6,City-week Pure LightGBM regressor
target_log_incidence_city_lag4,9.122431280374835e-5,0.0019982130699982186,0.0017857142857142857,6,H+6,City-week Pure LightGBM regressor
city_pop_density_lag20,7.82613518749015e-5,1.7537875597081808e-4,1.7857142857142857e-4,6,H+6,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag17,3.808496141756989e-5,0.0014996955038134522,0.0014285714285714286,6,H+6,City-week Pure LightGBM regressor
city_pop_density_lag19,1.3327102706628719e-5,5.219934626533011e-4,3.5714285714285714e-4,6,H+6,City-week Pure LightGBM regressor
city_pop_density_lag18,3.088270466883967e-6,2.3199709451257825e-4,1.7857142857142857e-4,6,H+6,City-week Pure LightGBM regressor
city_pop_density_lag17,1.2985220605126643e-6,2.775679523632633e-4,1.7857142857142857e-4,6,H+6,City-week Pure LightGBM regressor
city_incidence_10000_lag1,0.2608783499560178,0.04593878345262924,0.032245222929936306,7,H+7,City-week Pure LightGBM regressor
city_estimated_population,0.12198714663999698,0.10301549444956855,0.08021496815286625,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w8,0.11819380290399846,0.04588888873049295,0.04518312101910828,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w4,0.07776068682506634,0.027403606960741407,0.023487261146496817,7,H+7,City-week Pure LightGBM regressor
target_log_incidence_city_lag1,0.056431660906788146,0.007899047295919896,0.006170382165605096,7,H+7,City-week Pure LightGBM regressor
city_dengue_cases_lag1,0.044279482815554855,0.03715873792013138,0.03343949044585987,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w8,0.027896910824163824,0.016141655392835404,0.02089968152866242,7,H+7,City-week Pure LightGBM regressor
week_cos,0.01830220285933785,0.012676110549597492,0.018710191082802547,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w8,0.017838569143754743,0.03001666483719352,0.0276671974522293,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w8,0.016974935819803083,0.015366148854488459,0.018511146496815286,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w8,0.016236962710400718,0.03207660407967759,0.03523089171974522,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w8,0.014774906328575461,0.02763597380954757,0.03343949044585987,7,H+7,City-week Pure LightGBM regressor
city_incidence_10000_lag2,0.014277313324765816,0.02373563210197911,0.01950636942675159,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag1,0.014262016224236682,0.02477344232241399,0.026671974522292995,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rh_rollmean_lag1_w4,0.014125235726758237,0.025393562440393626,0.034235668789808917,7,H+7,City-week Pure LightGBM regressor
target_log_incidence_city_lag2,0.013830515237085941,0.0031134306613046473,0.0017914012738853504,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w4,0.011679143057019383,0.02443843490235603,0.02965764331210191,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag7,0.011073448465595413,0.03783873170467456,0.039410828025477705,7,H+7,City-week Pure LightGBM regressor
week_sin,0.009901212028179071,0.01294696761262308,0.01751592356687898,7,H+7,City-week Pure LightGBM regressor
city_pop_density,0.009786600861315943,0.019019868078354672,0.014331210191082803,7,H+7,City-week Pure LightGBM regressor
city_dengue_cases_lag2,0.00947510659652821,0.00981928131642235,0.014729299363057325,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag20,0.0091965887617208,0.013591322309926056,0.015127388535031847,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w4,0.008107754487084498,0.012154354312400834,0.01592356687898089,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w4,0.007982702663630223,0.023382092356556236,0.026871019108280256,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag2,0.007853388701413977,0.03479943034482955,0.02925955414012739,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag19,0.007225739284777405,0.006962452083247205,0.006369426751592357,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rh_lag16,0.007218421387998064,0.03741961603872971,0.03324044585987261,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rh_lag17,0.0069659583056054615,0.03172448989774433,0.033837579617834394,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag16,0.0066920831522885695,0.019381961204715192,0.027269108280254778,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag4,0.006604070865393738,0.03526131291546266,0.034235668789808917,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w4,0.006406263867709856,0.03043435493964877,0.03164808917197452,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_temp_c_lag8,0.005110039328875842,0.027839829388561565,0.03144904458598726,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_rainfall_lag19,0.0037227681378788928,0.03451146651992867,0.03901273885350318,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w4,0.0033074883903428747,0.005230392443373054,0.004578025477707006,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag7,0.0031499242975152396,0.02737652125443885,0.0276671974522293,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_lag2,0.0027545868972170557,0.03138805691419676,0.024880573248407645,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_lag8,0.002628849948030021,0.03050278198714997,0.0348328025477707,7,H+7,City-week Pure LightGBM regressor
city_pop_density_lag19,0.002529292496409303,8.068689351183289e-4,9.952229299363057e-4,7,H+7,City-week Pure LightGBM regressor
city_area_weighted_pop_density_rollmean_lag1_w8,0.002077404433918582,0.013572789984561148,0.008160828025477707,7,H+7,City-week Pure LightGBM regressor
city_pop_density_lag20,5.004653372466453e-4,0.0013628386960655872,0.0015923566878980893,7,H+7,City-week Pure LightGBM regressor
city_incidence_10000_lag1,0.26698959468056493,0.01837898667885411,0.010666666666666666,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w8,0.16057374197338148,0.0212056803081503,0.017416666666666667,8,H+8,City-week Pure LightGBM regressor
city_estimated_population,0.13643628905471814,0.04517701268881797,0.04125,8,H+8,City-week Pure LightGBM regressor
city_dengue_cases_lag1,0.043864328749288195,0.009676651917565726,0.01625,8,H+8,City-week Pure LightGBM regressor
city_incidence_10000_lag4,0.033423748901444846,0.03692075084245174,0.017666666666666667,8,H+8,City-week Pure LightGBM regressor
city_pop_density,0.029519332588571045,0.00716847000120518,0.006666666666666667,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_rainfall_rollmean_lag1_w8,0.02546500817197374,0.014357287188003299,0.023916666666666666,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_lag1,0.024785009958370473,0.06498578044760678,0.03725,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_u_component_of_wind_10m_rollmean_lag1_w8,0.02427397292765613,0.0059625079627928235,0.009,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_wind_speed_10m_rollmean_lag1_w8,0.023496888730183532,0.025159294985670887,0.02025,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_v_component_of_wind_10m_rollmean_lag1_w4,0.01901036084967509,0.01904887863529861,0.013833333333333333,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_pop_density_lag20,0.014452546535507971,0.003288418225443686,0.004583333333333333,8,H+8,City-week Pure LightGBM regressor
city_area_weighted_temp_c_rollmean_lag1_w8,0.013489036877956165,0.01102113133482233,0.014416666666666666,8,H+8,City-week Pure LightGBM regressor
