Feature,Gain,Cover,Frequency,Horizon,Horizon_number,Component
barangayKASAMBAGAN,9.265931766042356e-7,4.310528768253473e-7,1.7328019407381737e-4,H+0,0,XGBoost regressor
city_incidence_mean_lag1,0.2753110996814338,0.02348245564800332,0.02853717026378897,H+1,1,XGBoost regressor
dengue_incidence_10000_lag1,0.09764778721003804,0.033298034192152166,0.04028776978417266,H+1,1,XGBoost regressor
city_cases_lag1,0.09151153157156634,0.035253489296689686,0.03788968824940048,H+1,1,XGBoost regressor
dengue_incidence_10000_lag2,0.07904281150883732,0.029198461379406897,0.03381294964028777,H+1,1,XGBoost regressor
dengue_incidence_10000_lag3,0.05202335186168308,0.03618854992268083,0.03717026378896882,H+1,1,XGBoost regressor
city_incidence_mean_lag2,0.03967953317031002,0.01509224194935841,0.017985611510791366,H+1,1,XGBoost regressor
pop_density,0.03741612721270521,0.03387939146305266,0.03717026378896882,H+1,1,XGBoost regressor
target_log_incidence_lag1,0.027660622912537177,0.006631631015456525,0.007913669064748202,H+1,1,XGBoost regressor
percent_built_up,0.02609621026126711,0.031290637976629766,0.023261390887290168,H+1,1,XGBoost regressor
neighbor_incidence_mean_lag1,0.012695113905355741,0.018567159040488734,0.02182254196642686,H+1,1,XGBoost regressor
target_log_incidence_lag2,0.012207457411137998,0.003718564895486608,0.0038369304556354917,H+1,1,XGBoost regressor
barangayPARDO (POB.),0.010519325666153179,0.02358502515063809,0.01342925659472422,H+1,1,XGBoost regressor
target_log_incidence_lag3,0.009756347375550208,0.006004754314642363,0.006235011990407674,H+1,1,XGBoost regressor
rainfall_rollmean_lag1_w4,0.009072071897466158,0.023645410240048115,0.02158273381294964,H+1,1,XGBoost regressor
barangayBANILAD,0.00889806804095679,0.025637380229439215,0.014388489208633094,H+1,1,XGBoost regressor
u_component_of_wind_10m_rollmean_lag1_w4,0.008718147865976019,0.027222556236364128,0.019424460431654675,H+1,1,XGBoost regressor
rh_lag18,0.007901534697243999,0.01292578672511508,0.021342925659472423,H+1,1,XGBoost regressor
rh_rollmean_lag1_w4,0.007689126538457134,0.016336196078545463,0.017745803357314148,H+1,1,XGBoost regressor
rainfall_rollmean_lag1_w8,0.007541767315210271,0.012555159934273207,0.01630695443645084,H+1,1,XGBoost regressor
neighbor_cases_mean_lag2,0.0074151043600294555,0.005855338471198548,0.007434052757793765,H+1,1,XGBoost regressor
neighbor_cases_mean_lag1,0.006763513583340674,0.00292067989211292,0.007194244604316547,H+1,1,XGBoost regressor
v_component_of_wind_10m_rollmean_lag1_w4,0.006284581686762095,0.013819961465656104,0.01606714628297362,H+1,1,XGBoost regressor
neighbor_incidence_mean_lag3,0.006167420832072893,0.017114113556466765,0.02158273381294964,H+1,1,XGBoost regressor
temp_c_lag13,0.005756453629987639,0.005624931392675296,0.014148681055155876,H+1,1,XGBoost regressor
rh_lag19,0.005543651542995886,0.019351334996536903,0.017026378896882494,H+1,1,XGBoost regressor
wind_speed_10m_rollmean_lag1_w4,0.005379679297481323,0.014634145476124367,0.01606714628297362,H+1,1,XGBoost regressor
u_component_of_wind_10m_rollmean_lag1_w8,0.004554347940455151,0.009485397700385364,0.011031175059952039,H+1,1,XGBoost regressor
city_incidence_mean_lag3,0.004516406097071502,0.013800320346092422,0.013908872901678656,H+1,1,XGBoost regressor
flood_risk_index,0.004365884108575134,0.020749508812355853,0.015347721822541967,H+1,1,XGBoost regressor
dengue_cases_lag3,0.004264623852804367,0.0039485817060994546,0.0038369304556354917,H+1,1,XGBoost regressor
neighbor_incidence_mean_lag2,0.004238578246787093,0.0133775963371015,0.018465227817745802,H+1,1,XGBoost regressor
v_component_of_wind_10m_lag9,0.0042100586335956924,0.018922728585769145,0.017745803357314148,H+1,1,XGBoost regressor
dengue_cases_lag1,0.004205885656967196,0.010964236345395048,0.00935251798561151,H+1,1,XGBoost regressor
temp_c_lag14,0.0041456752838837235,0.009850071131648507,0.011031175059952039,H+1,1,XGBoost regressor
barangay_area_m2,0.004024508342049572,0.014443723118967211,0.015587529976019185,H+1,1,XGBoost regressor
v_component_of_wind_10m_rollmean_lag1_w8,0.003926053407287329,0.009576067579642859,0.009592326139088728,H+1,1,XGBoost regressor
week_cos,0.0037741568607994394,0.01647072497515235,0.011750599520383693,H+1,1,XGBoost regressor
city_cases_lag3,0.0036553828232737014,0.008664770721505316,0.013189448441247002,H+1,1,XGBoost regressor
rh_lag20,0.003616283846602353,0.01273752148513544,0.011990407673860911,H+1,1,XGBoost regressor
v_component_of_wind_10m_lag10,0.0035124236153766747,0.012165821571072434,0.012949640287769784,H+1,1,XGBoost regressor
rh_rollmean_lag1_w8,0.0034970591828197097,0.013897135170993757,0.014148681055155876,H+1,1,XGBoost regressor
rainfall_lag19,0.003445644896223596,0.008459653003576343,0.011990407673860911,H+1,1,XGBoost regressor
v_component_of_wind_10m_lag8,0.003432756689460183,0.021100856368423692,0.01894484412470024,H+1,1,XGBoost regressor
temp_c_lag12,0.003422922782107632,0.008885257899324078,0.011270983213429257,H+1,1,XGBoost regressor
u_component_of_wind_10m_lag8,0.0033693803464547004,0.013110397638297288,0.01486810551558753,H+1,1,XGBoost regressor
barangaySAN NICOLAS CENTRAL,0.003201044569554207,0.01855691273389554,0.008872901678657074,H+1,1,XGBoost regressor
week_sin,0.003153090589724055,0.013757085757399675,0.009592326139088728,H+1,1,XGBoost regressor
city_cases_lag2,0.003035021333636223,0.004760573120489257,0.011270983213429257,H+1,1,XGBoost regressor
rainfall_lag3,0.002748288931025813,0.011763966251617927,0.013189448441247002,H+1,1,XGBoost regressor
wind_speed_10m_rollmean_lag1_w8,0.0026627574544245422,0.007880147731305227,0.010071942446043165,H+1,1,XGBoost regressor
percent_perennial_crop,0.0025814992853525126,0.014704478849359638,0.007673860911270983,H+1,1,XGBoost regressor
barangayKALUBIHAN (POB.),0.002519488379347576,0.004623099475103852,0.006954436450839328,H+1,1,XGBoost regressor
rainfall_lag20,0.002507836190118147,0.00135162549777785,0.008872901678657074,H+1,1,XGBoost regressor
temp_c_rollmean_lag1_w8,0.002426903665075314,0.010167692444477117,0.010551558752997603,H+1,1,XGBoost regressor
wind_speed_10m_lag13,0.0024181692069053656,0.0072777088974626414,0.011031175059952039,H+1,1,XGBoost regressor
neighbor_cases_mean_lag3,0.0023922791507612344,0.0022796613013816975,0.004796163069544364,H+1,1,XGBoost regressor
barangayMABOLO,0.0022268623374865695,0.014030897723340213,0.006474820143884892,H+1,1,XGBoost regressor
barangaySIRAO,0.002140666014597075,0.006935323311773751,0.005515587529976019,H+1,1,XGBoost regressor
wind_speed_10m_lag14,0.0020779229641813023,0.0033895335681137775,0.008633093525179856,H+1,1,XGBoost regressor
percent_mangrove_forest,0.00199326020034225,0.010895144733692887,0.0057553956834532375,H+1,1,XGBoost regressor
wind_speed_10m_lag12,0.0018940181487100412,0.005860121027046063,0.009112709832134292,H+1,1,XGBoost regressor
barangaySAMBAG II (POB.),0.001803125871290505,0.014836815149888067,0.00671462829736211,H+1,1,XGBoost regressor
percent_brush_shrubs,0.0013056364557732904,0.005577077451079385,0.00407673860911271,H+1,1,XGBoost regressor
barangayCENTRAL (POB.),0.0013034183293730533,0.0012080991518910644,0.0028776978417266188,H+1,1,XGBoost regressor
u_component_of_wind_10m_lag6,0.0010872736457015924,7.376489253476383e-4,0.004796163069544364,H+1,1,XGBoost regressor
temp_c_rollmean_lag1_w4,0.0010691425947194372,0.004132731393569364,0.005995203836930456,H+1,1,XGBoost regressor
u_component_of_wind_10m_lag7,0.0010028258414336673,0.0012047712309823334,0.0057553956834532375,H+1,1,XGBoost regressor
dengue_cases_lag2,8.651937852936003e-4,9.14674449507599e-4,0.0028776978417266188,H+1,1,XGBoost regressor
percent_annual_crop,8.093657402328674e-4,0.0027953897013123573,0.003357314148681055,H+1,1,XGBoost regressor
barangayZAPATERA,8.072550319898769e-4,0.006219188791959743,0.0035971223021582736,H+1,1,XGBoost regressor
barangayPAHINA SAN NICOLAS,7.727659767174654e-4,0.007094935791349435,0.003117505995203837,H+1,1,XGBoost regressor
barangayT. PADILLA,7.432881664469675e-4,0.007055561307079609,0.00407673860911271,H+1,1,XGBoost regressor
barangayPARI-AN,7.055333650066587e-4,0.004990334483015293,0.0028776978417266188,H+1,1,XGBoost regressor
barangayTO-ONG PARDO,6.559473440748435e-4,2.798433791013521e-4,0.002158273381294964,H+1,1,XGBoost regressor
barangayCARRETA,6.192133540841215e-4,0.006891329474600761,0.003117505995203837,H+1,1,XGBoost regressor
percent_inland_water,5.883487217869361e-4,0.00314530390978198,0.0016786570743405275,H+1,1,XGBoost regressor
barangay_area_km2,5.655250442038795e-4,0.002117842034167175,0.002398081534772182,H+1,1,XGBoost regressor
barangayLUSARAN,5.291238471271739e-4,0.006750322130681139,0.003357314148681055,H+1,1,XGBoost regressor
percent_open_forest,4.834060199801019e-4,0.003284814044081683,0.002158273381294964,H+1,1,XGBoost regressor
barangaySAMBAG I (POB.),4.645135819504994e-4,0.006461417440278189,0.0028776978417266188,H+1,1,XGBoost regressor
percent_grassland,3.974984873859928e-4,4.233484376475701e-4,0.0014388489208633094,H+1,1,XGBoost regressor
barangayPAMUTAN,3.7936037996149426e-4,0.004438715626887699,0.0019184652278177458,H+1,1,XGBoost regressor
barangayPAHINA CENTRAL (POB.),3.77177196817229e-4,6.606880934156624e-5,0.001199040767386091,H+1,1,XGBoost regressor
barangayCOGON PARDO,3.7644702451254994e-4,0.005960824339491075,0.0026378896882494006,H+1,1,XGBoost regressor
barangayADLAON,3.2933152875492627e-4,0.0039028494027801125,0.002158273381294964,H+1,1,XGBoost regressor
barangayLABANGON,2.598687731219875e-4,0.004421962489861017,0.002158273381294964,H+1,1,XGBoost regressor
barangayBINALIW,2.5334786544970817e-4,1.7711067352223103e-5,9.592326139088729e-4,H+1,1,XGBoost regressor
barangayPASIL,2.4173374711335943e-4,0.0010214943244756945,0.001199040767386091,H+1,1,XGBoost regressor
barangayCOGON RAMOS (POB.),2.3956635622543056e-4,0.001152042488396448,0.001199040767386091,H+1,1,XGBoost regressor
barangay_classificationUrban,2.2485436725781061e-4,2.8903241444635565e-4,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayGUBA,1.8614636063211438e-4,2.2803708794006167e-4,7.194244604316547e-4,H+1,1,XGBoost regressor
barangayTAPTAP,1.815965268426529e-4,7.521527000543465e-5,4.7961630695443646e-4,H+1,1,XGBoost regressor
barangayKINASANG-AN PARDO,1.7248097456491743e-4,0.0038525119381179846,0.0016786570743405275,H+1,1,XGBoost regressor
barangaySAWANG CALERO (POB.),1.5930212865659663e-4,0.002781290386076433,0.001199040767386091,H+1,1,XGBoost regressor
barangaySANTA CRUZ (POB.),1.5414160446283563e-4,0.0021376321651148315,9.592326139088729e-4,H+1,1,XGBoost regressor
barangayDAY-AS,1.4600199821961207e-4,0.0017845035682195049,9.592326139088729e-4,H+1,1,XGBoost regressor
barangayBASAK PARDO,1.3612983508902847e-4,7.096702640616544e-4,7.194244604316547e-4,H+1,1,XGBoost regressor
percent_open_barren,1.3148438496510468e-4,0.0027680638518037793,0.001199040767386091,H+1,1,XGBoost regressor
barangaySAN ANTONIO (POB.),8.15604174512296e-5,2.4842326442361014e-5,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayMALUBOG,7.761944832716438e-5,0.0016645281167806474,7.194244604316547e-4,H+1,1,XGBoost regressor
barangayPUNG-OL-SIBUGAY,6.535372608729522e-5,6.722542151240452e-5,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayTABUNAN,5.9091326095933724e-5,1.3148480690572682e-5,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayLOREGA (LOREGA SAN MIGUEL),5.765424232462825e-5,0.0010381623121401065,4.7961630695443646e-4,H+1,1,XGBoost regressor
barangayHIPPODROMO,5.576178691597695e-5,0.0010569022676197625,4.7961630695443646e-4,H+1,1,XGBoost regressor
barangaySAN ROQUE (CIUDAD),5.28479538475727e-5,3.476932292704055e-7,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayTEJERO (VILLA GONZALO),3.601293097348006e-5,5.500577844859707e-4,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangaySUDLON I,3.397393883310605e-5,4.0942651691637544e-6,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayKASAMBAGAN,3.261373638777012e-5,1.2055730541437122e-5,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayCAPITOL SITE (POB.),2.4549233878735794e-5,5.547055205098914e-4,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayLUZ,2.3372585599152136e-5,5.385839079200473e-4,2.3980815347721823e-4,H+1,1,XGBoost regressor
barangayGUADALUPE,1.6634345665524853e-5,6.853814084740503e-5,2.3980815347721823e-4,H+1,1,XGBoost regressor
city_incidence_mean_lag1,0.3355407937892618,0.03229031765282705,0.041162924582613704,H+2,2,XGBoost regressor
dengue_incidence_10000_lag1,0.10754377251215806,0.03500645338607186,0.03857225100748417,H+2,2,XGBoost regressor
dengue_incidence_10000_lag2,0.07398175068773943,0.0353115949901744,0.033966609096142776,H+2,2,XGBoost regressor
city_cases_lag1,0.05983204285873845,0.032057372717422074,0.03655728267127231,H+2,2,XGBoost regressor
pop_density,0.03741078952621143,0.031948847842907,0.03454231433506045,H+2,2,XGBoost regressor
percent_built_up,0.032468665193763374,0.03747464294213753,0.027633851468048358,H+2,2,XGBoost regressor
target_log_incidence_lag2,0.020829587255840873,0.007976114277041929,0.006620610247553253,H+2,2,XGBoost regressor
neighbor_cases_mean_lag1,0.01737391134945908,0.013352067233692606,0.015256188831318365,H+2,2,XGBoost regressor
barangayPARDO (POB.),0.017269013891667944,0.02994587557076128,0.01957397812320092,H+2,2,XGBoost regressor
city_incidence_mean_lag2,0.015084417229705945,0.02148270622027001,0.02734599884858952,H+2,2,XGBoost regressor
rainfall_rollmean_lag1_w8,0.013861028004202441,0.01536278702571035,0.024467472654001152,H+2,2,XGBoost regressor
city_cases_lag2,0.012555328429967275,0.01114438164800526,0.023316062176165803,H+2,2,XGBoost regressor
rh_rollmean_lag1_w4,0.012488122242303643,0.026754953089490843,0.02849740932642487,H+2,2,XGBoost regressor
rainfall_rollmean_lag1_w4,0.012330041587326313,0.020522456471559966,0.0256188831318365,H+2,2,XGBoost regressor
u_component_of_wind_10m_rollmean_lag1_w8,0.012321948401703448,0.02318799494040978,0.01871042026482441,H+2,2,XGBoost regressor
target_log_incidence_lag1,0.01179355330481504,0.0033596311118023903,0.0034542314335060447,H+2,2,XGBoost regressor
barangayBANILAD,0.011705633344057562,0.031197227736465098,0.01755900978698906,H+2,2,XGBoost regressor
week_cos,0.011408289600314779,0.03303460741354387,0.02360391479562464,H+2,2,XGBoost regressor
v_component_of_wind_10m_rollmean_lag1_w4,0.009294367188603166,0.010788123440263553,0.01468048359240069,H+2,2,XGBoost regressor
v_component_of_wind_10m_rollmean_lag1_w8,0.009115772361256406,0.010483237248904051,0.013529073114565342,H+2,2,XGBoost regressor
temp_c_lag12,0.00849189430741189,0.009260380631564709,0.018422567645365574,H+2,2,XGBoost regressor
neighbor_incidence_mean_lag1,0.008056515747069799,0.013988496193026239,0.025331030512377662,H+2,2,XGBoost regressor
v_component_of_wind_10m_lag9,0.007761858296409801,0.03485925902226146,0.029648819804260217,H+2,2,XGBoost regressor
rh_lag20,0.007704473607933326,0.022734484073878885,0.020149683362118594,H+2,2,XGBoost regressor
neighbor_cases_mean_lag2,0.00758503232652448,0.00520640997782481,0.010074841681059297,H+2,2,XGBoost regressor
temp_c_lag13,0.007191490909689979,0.008692172415895415,0.016407599309153715,H+2,2,XGBoost regressor
neighbor_incidence_mean_lag2,0.007040873450549071,0.02318467457475034,0.019286125503742084,H+2,2,XGBoost regressor
dengue_cases_lag2,0.007001465302315446,0.0075811780662467946,0.006044905008635579,H+2,2,XGBoost regressor
u_component_of_wind_10m_rollmean_lag1_w4,0.0067539115434437635,0.02241854702450412,0.017271157167530225,H+2,2,XGBoost regressor
rh_rollmean_lag1_w8,0.006241716852227023,0.012232542098426655,0.01755900978698906,H+2,2,XGBoost regressor
wind_speed_10m_rollmean_lag1_w4,0.005556629468941803,0.013191787223680767,0.01669545192861255,H+2,2,XGBoost regressor
rainfall_lag18,0.005197562839727785,0.018509650808807444,0.021876799078871616,H+2,2,XGBoost regressor
rh_lag19,0.004853730839763642,0.023879346153253794,0.01957397812320092,H+2,2,XGBoost regressor
temp_c_rollmean_lag1_w8,0.00484565792608935,0.010819607317721525,0.01669545192861255,H+2,2,XGBoost regressor
week_sin,0.004401762548378559,0.015747012928814263,0.015256188831318365,H+2,2,XGBoost regressor
v_component_of_wind_10m_lag7,0.003885370524219966,0.014195337946093149,0.017846862406447898,H+2,2,XGBoost regressor
flood_risk_index,0.0038696501478946528,0.02405409103827945,0.01468048359240069,H+2,2,XGBoost regressor
barangay_area_m2,0.003830554915380037,0.012890876957354492,0.015256188831318365,H+2,2,XGBoost regressor
barangaySAN NICOLAS CENTRAL,0.0038066579265665745,0.02168126408670452,0.010074841681059297,H+2,2,XGBoost regressor
barangayMABOLO,0.0034073174329561262,0.017956792898994486,0.008635578583765112,H+2,2,XGBoost regressor
wind_speed_10m_rollmean_lag1_w8,0.003330883090446281,0.001510212980768621,0.008923431203223949,H+2,2,XGBoost regressor
percent_perennial_crop,0.0032294167898996255,0.01574856243278867,0.008347725964306276,H+2,2,XGBoost regressor
barangayCENTRAL (POB.),0.002998004440131324,0.001461403605574853,0.0063327576280944155,H+2,2,XGBoost regressor
barangaySAMBAG II (POB.),0.0025936463793521207,0.018911653438826514,0.008635578583765112,H+2,2,XGBoost regressor
percent_mangrove_forest,0.0025020891632063316,0.012189820060275193,0.006044905008635579,H+2,2,XGBoost regressor
u_component_of_wind_10m_lag7,0.0024962230330620254,0.004771510186502981,0.013816925734024179,H+2,2,XGBoost regressor
barangaySIRAO,0.0023955553953098167,0.011727557050416339,0.008059873344847437,H+2,2,XGBoost regressor
barangayKALUBIHAN (POB.),0.0023347546236019054,0.00570070174566011,0.007484168105929764,H+2,2,XGBoost regressor
rainfall_lag19,0.0023035862427731404,0.007523318566191528,0.009211283822682787,H+2,2,XGBoost regressor
barangayPARI-AN,0.002110373001433789,0.004051927351795628,0.007484168105929764,H+2,2,XGBoost regressor
wind_speed_10m_lag12,0.0018646597015854946,0.004835014308179296,0.008635578583765112,H+2,2,XGBoost regressor
wind_speed_10m_lag13,0.0017122403780925205,0.0014591730009523576,0.008059873344847437,H+2,2,XGBoost regressor
temp_c_rollmean_lag1_w4,0.0014707485815863008,0.003061487816858983,0.004605641911341394,H+2,2,XGBoost regressor
u_component_of_wind_10m_lag6,0.0012757402332110748,4.932530893469618e-4,0.0069084628670120895,H+2,2,XGBoost regressor
percent_annual_crop,0.0012625088883151188,0.0033543781230539944,0.004029936672423719,H+2,2,XGBoost regressor
barangayPAHINA SAN NICOLAS,0.0011716754846921198,0.009812736229649703,0.00489349453080023,H+2,2,XGBoost regressor
dengue_cases_lag1,0.0010370058115560367,0.0010184072302988508,0.004317789291882556,H+2,2,XGBoost regressor
barangayT. PADILLA,9.776566283195482e-4,0.008941123216530504,0.005469199769717904,H+2,2,XGBoost regressor
percent_brush_shrubs,9.758580126771898e-4,0.005673755701270039,0.004317789291882556,H+2,2,XGBoost regressor
percent_open_forest,9.322267367466371e-4,0.00449295704895027,0.004029936672423719,H+2,2,XGBoost regressor
percent_inland_water,7.76129289097234e-4,0.0033581667454089963,0.0020149683362118594,H+2,2,XGBoost regressor
barangaySAMBAG I (POB.),7.367642837285226e-4,0.008774721814443952,0.004029936672423719,H+2,2,XGBoost regressor
barangayLUSARAN,6.523077723900141e-4,0.006772294422816709,0.004029936672423719,H+2,2,XGBoost regressor
barangayCARRETA,6.470175085284268e-4,0.007254649901794226,0.0031663788140472078,H+2,2,XGBoost regressor
barangayZAPATERA,6.039544968998777e-4,0.007116326873925196,0.0031663788140472078,H+2,2,XGBoost regressor
barangayTO-ONG PARDO,0.00057094097890574545,4.836495702088892e-4,0.0020149683362118594,H+2,2,XGBoost regressor
barangay_area_km2,5.445649322017273e-4,0.0026210115139809146,0.0020149683362118594,H+2,2,XGBoost regressor
barangayCOGON PARDO,4.950068077424387e-4,0.006593675777855039,0.0028785261945883708,H+2,2,XGBoost regressor
barangayPAMUTAN,4.48086408155811e-4,0.005984269486734386,0.0028785261945883708,H+2,2,XGBoost regressor
barangayBINALIW,3.235559255291636e-4,1.7172250089975524e-5,8.635578583765112e-4,H+2,2,XGBoost regressor
barangayADLAON,3.2206847130257195e-4,0.004316058183125028,0.002302820955670697,H+2,2,XGBoost regressor
barangayGUBA,3.0396994201021226e-4,3.2638343056484964e-4,0.0011514104778353484,H+2,2,XGBoost regressor
barangayLABANGON,3.0084679493308416e-4,0.0052462799070123935,0.002302820955670697,H+2,2,XGBoost regressor
barangayTAPTAP,2.912259035703535e-4,6.811602443969618e-4,8.635578583765112e-4,H+2,2,XGBoost regressor
barangayDAY-AS,2.701314954036498e-4,0.0026666707986772653,0.0014392630972941854,H+2,2,XGBoost regressor
percent_grassland,2.624803129800134e-4,3.784706026275518e-4,0.0014392630972941854,H+2,2,XGBoost regressor
barangayPAHINA CENTRAL (POB.),2.214617306138267e-4,1.5172368312020516e-4,8.635578583765112e-4,H+2,2,XGBoost regressor
barangaySANTA CRUZ (POB.),1.7353747972763845e-4,0.0013627717179732833,0.0011514104778353484,H+2,2,XGBoost regressor
barangaySUDLON I,1.639679017347349e-4,8.667857122758593e-5,5.757052389176742e-4,H+2,2,XGBoost regressor
barangaySAN ANTONIO (POB.),1.296089712241891e-4,1.6408565988304327e-4,5.757052389176742e-4,H+2,2,XGBoost regressor
barangayCOGON RAMOS (POB.),1.270580275095848e-4,0.0019725781557246897,0.0011514104778353484,H+2,2,XGBoost regressor
barangayBASAK PARDO,1.1924226545217571e-4,8.463016102845448e-4,8.635578583765112e-4,H+2,2,XGBoost regressor
barangayCAPITOL SITE (POB.),1.1688481488773914e-4,0.0015114559894513855,8.635578583765112e-4,H+2,2,XGBoost regressor
barangayKINASANG-AN PARDO,1.0361386009867658e-4,0.0019740254946018815,8.635578583765112e-4,H+2,2,XGBoost regressor
barangaySAN ROQUE (CIUDAD),9.743143557726616e-5,7.798602420633406e-6,8.635578583765112e-4,H+2,2,XGBoost regressor
barangay_classificationUrban,9.454001896356089e-5,6.698795149129668e-4,5.757052389176742e-4,H+2,2,XGBoost regressor
barangayLUZ,8.898116802692121e-5,0.0019847698573255052,8.635578583765112e-4,H+2,2,XGBoost regressor
percent_open_barren,8.661202210753831e-5,0.0019453256160429785,8.635578583765112e-4,H+2,2,XGBoost regressor
barangayLAHUG (POB.),4.914648045227463e-5,1.9136374083905794e-4,2.878526194588371e-4,H+2,2,XGBoost regressor
barangaySAWANG CALERO (POB.),4.805374039423473e-5,6.658269660568299e-4,2.878526194588371e-4,H+2,2,XGBoost regressor
barangayCALAMBA,4.193531951494557e-5,3.125400598924152e-5,2.878526194588371e-4,H+2,2,XGBoost regressor
barangayBABAG,4.0356475023399994e-5,4.989062247261109e-5,2.878526194588371e-4,H+2,2,XGBoost regressor
barangayMALUBOG,3.953339005372871e-5,6.651203241344363e-4,2.878526194588371e-4,H+2,2,XGBoost regressor
barangayLOREGA (LOREGA SAN MIGUEL),2.9632997981772746e-5,6.214958276242555e-4,2.878526194588371e-4,H+2,2,XGBoost regressor
barangayHIPPODROMO,9.066933566100511e-6,1.7708616850346598e-6,2.878526194588371e-4,H+2,2,XGBoost regressor
barangayTISA,2.4753551229056723e-6,6.640731318879974e-7,2.878526194588371e-4,H+2,2,XGBoost regressor
city_incidence_mean_lag1,0.214604740979602,0.029465595753260698,0.05029940119760479,H+3,3,XGBoost regressor
city_cases_lag1,0.16794605912025548,0.04583124899038762,0.05437125748502994,H+3,3,XGBoost regressor
dengue_incidence_10000_lag1,0.11945076252947727,0.04895957336330651,0.043592814371257484,H+3,3,XGBoost regressor
pop_density,0.06410291973673904,0.04311147438937299,0.04790419161676647,H+3,3,XGBoost regressor
u_component_of_wind_10m_rollmean_lag1_w8,0.023146993171642476,0.023754677491061076,0.023233532934131735,H+3,3,XGBoost regressor
percent_built_up,0.0227682442157652,0.0275429243346833,0.018922155688622756,H+3,3,XGBoost regressor
v_component_of_wind_10m_rollmean_lag1_w8,0.02065926621913614,0.015690308040897834,0.017724550898203593,H+3,3,XGBoost regressor
barangayPARDO (POB.),0.01988266975994939,0.018325587378756194,0.010778443113772455,H+3,3,XGBoost regressor
temp_c_lag12,0.018058045635960064,0.025291894226027255,0.034011976047904194,H+3,3,XGBoost regressor
week_cos,0.018018854975044286,0.02806473718466704,0.026347305389221556,H+3,3,XGBoost regressor
neighbor_cases_mean_lag1,0.01671329814390042,0.013438795750478226,0.01748502994011976,H+3,3,XGBoost regressor
neighbor_incidence_mean_lag1,0.016094319110598766,0.03253611504181824,0.03520958083832335,H+3,3,XGBoost regressor
rh_rollmean_lag1_w8,0.01581089098918469,0.02453147231216232,0.028263473053892214,H+3,3,XGBoost regressor
rainfall_rollmean_lag1_w4,0.01563094356056694,0.02366685659191788,0.029221556886227545,H+3,3,XGBoost regressor
rh_rollmean_lag1_w4,0.015391317508218247,0.020894488724133367,0.025149700598802394,H+3,3,XGBoost regressor
rainfall_rollmean_lag1_w8,0.014437787437436287,0.019141729649945895,0.026107784431137725,H+3,3,XGBoost regressor
rh_lag20,0.01241787475186912,0.029842037892438254,0.031377245508982035,H+3,3,XGBoost regressor
temp_c_rollmean_lag1_w8,0.012193330401344876,0.029961257333479395,0.03089820359281437,H+3,3,XGBoost regressor
barangayBANILAD,0.011802956722666385,0.01704524588742033,0.009580838323353293,H+3,3,XGBoost regressor
target_log_incidence_lag1,0.010524778944594082,0.007350825530988308,0.007664670658682635,H+3,3,XGBoost regressor
u_component_of_wind_10m_rollmean_lag1_w4,0.009968904760811683,0.016880509906080424,0.024910179640718563,H+3,3,XGBoost regressor
dengue_cases_lag1,0.009924799102119488,0.008295249424010838,0.00934131736526946,H+3,3,XGBoost regressor
wind_speed_10m_rollmean_lag1_w4,0.009523202069782763,0.02484519536753514,0.027305389221556887,H+3,3,XGBoost regressor
v_component_of_wind_10m_rollmean_lag1_w4,0.00910307345349872,0.017806539983004653,0.017724550898203593,H+3,3,XGBoost regressor
barangay_area_m2,0.008657626250883012,0.02247857636288126,0.023952095808383235,H+3,3,XGBoost regressor
wind_speed_10m_lag11,0.00803882858281296,0.021166198147901556,0.027544910179640718,H+3,3,XGBoost regressor
flood_risk_index,0.007725989329188891,0.024092069998298254,0.017245508982035928,H+3,3,XGBoost regressor
week_sin,0.007045831072000909,0.024360269422464026,0.019640718562874252,H+3,3,XGBoost regressor
u_component_of_wind_10m_lag5,0.0070128494103618095,0.015977298372026022,0.024191616766467066,H+3,3,XGBoost regressor
rainfall_lag20,0.006756831095254219,0.013164008872513178,0.023233532934131735,H+3,3,XGBoost regressor
wind_speed_10m_rollmean_lag1_w8,0.006537424112051229,0.008084465084250592,0.017724550898203593,H+3,3,XGBoost regressor
v_component_of_wind_10m_lag6,0.00624902618901901,0.01980802684719987,0.022035928143712576,H+3,3,XGBoost regressor
barangayMABOLO,0.004834465305232045,0.011128769284868497,0.005748502994011976,H+3,3,XGBoost regressor
barangaySIRAO,0.004809363568633818,0.006414144909815949,0.005988023952095809,H+3,3,XGBoost regressor
barangay_classificationUrban,0.004537251060582746,3.7369086676192545e-4,7.18562874251497e-4,H+3,3,XGBoost regressor
temp_c_rollmean_lag1_w4,0.004501636843179716,0.010109990127541118,0.014610778443113773,H+3,3,XGBoost regressor
barangayCENTRAL (POB.),0.0044783763579544925,0.0034343679746161367,0.007664670658682635,H+3,3,XGBoost regressor
